Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Race,Race Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,% of Total Deaths
,2010,2010,"Broward County, FL",12011,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,189,1184162,15.961,13.685,18.236,15.35,13.108,17.593,0.058%
,2010,2010,"Citrus County, FL",12017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,27,133911,20.163,13.287,29.336,28.151,17.845,42.24,0.008%
,2010,2010,"Clay County, FL",12019,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,162502,12.308,7.518,19.008,12.861,7.743,20.084,0.006%
,2010,2010,"Collier County, FL",12021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,33,292631,11.277,7.763,15.837,13.684,9.298,19.424,0.010%
,2010,2010,"Columbia County, FL",12023,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,54109,Unreliable,16.902,48.02,Unreliable,15.548,45.818,0.005%
,2010,2010,"Duval County, FL",12031,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,110,553225,19.883,16.168,23.599,18.466,14.957,21.975,0.034%
,2010,2010,"Escambia County, FL",12033,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,213201,11.257,7.213,16.749,11.77,7.461,17.661,0.007%
,2010,2010,"Hernando County, FL",12053,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,48,159874,30.024,22.137,39.807,36.668,26.746,49.064,0.015%
,2010,2010,"Hillsborough County, FL",12057,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,15,219658,Unreliable,3.822,11.263,Unreliable,4.229,12.977,0.005%
,2010,2010,"Hillsborough County, FL",12057,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,220,953408,23.075,20.026,26.124,22.312,19.338,25.286,0.067%
,2010,2010,"Indian River County, FL",12061,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,122418,Unreliable,8.714,23.238,Unreliable,9.006,25.588,0.006%
,2010,2010,"Lake County, FL",12069,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,32,256920,12.455,8.519,17.583,14.759,9.958,21.07,0.010%
,2010,2010,"Lee County, FL",12071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,77,549089,14.023,11.067,17.527,16.843,13.202,21.178,0.024%
,2010,2010,"Manatee County, FL",12081,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,59,284270,20.755,15.8,26.772,24.312,18.315,31.645,0.018%
,2010,2010,"Marion County, FL",12083,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,50,281032,17.792,13.205,23.456,22.295,16.381,29.647,0.015%
,2010,2010,"Martin County, FL",12085,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,134326,Unreliable,7.942,21.178,Unreliable,9.575,27.202,0.006%
,2010,2010,"Miami-Dade County, FL",12086,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,18,493375,Unreliable,2.162,5.766,Unreliable,2.192,5.845,0.006%
,2010,2010,"Miami-Dade County, FL",12086,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,59,1949400,3.027,2.304,3.904,2.914,2.212,3.767,0.018%
,2010,2010,"Monroe County, FL",12087,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,67278,Unreliable,13.594,38.62,Unreliable,11.769,36.118,0.005%
,2010,2010,"Nassau County, FL",12089,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,67204,Unreliable,11.389,34.953,Unreliable,11.66,37.447,0.004%
,2010,2010,"Okaloosa County, FL",12091,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,153778,Unreliable,4.032,13.631,Unreliable,3.827,12.936,0.004%
,2010,2010,"Orange County, FL",12095,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,116,816246,14.211,11.625,16.798,13.568,11.079,16.057,0.036%
,2010,2010,"Osceola County, FL",12097,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,221102,Unreliable,5.174,13.419,Unreliable,5.128,13.3,0.006%
,2010,2010,"Palm Beach County, FL",12099,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,183,1034503,17.69,15.127,20.253,18.982,16.125,21.84,0.056%
,2010,2010,"Pasco County, FL",12101,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,157,427504,36.725,30.98,42.469,40.579,34.071,47.086,0.048%
,2010,2010,"Pinellas County, FL",12103,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,12,100349,Unreliable,6.179,20.889,Unreliable,6.376,21.555,0.004%
,2010,2010,"Pinellas County, FL",12103,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,225,780823,28.816,25.05,32.581,30.988,26.761,35.215,0.069%
,2010,2010,"Polk County, FL",12105,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,10,94713,Unreliable,5.063,19.417,Unreliable,5.217,21.657,0.003%
,2010,2010,"Polk County, FL",12105,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,76,491608,15.459,12.18,19.35,16.636,13.016,20.95,0.023%
,2010,2010,"Putnam County, FL",12107,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,60813,34.532,21.376,52.786,39.197,23.943,60.537,0.006%
,2010,2010,"St. Johns County, FL",12109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,173422,Unreliable,4.413,13.545,Unreliable,4.931,15.837,0.004%
,2010,2010,"St. Lucie County, FL",12111,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,40,214663,18.634,13.312,25.374,19.63,13.891,26.944,0.012%
,2010,2010,"Santa Rosa County, FL",12113,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,137094,Unreliable,6.671,18.953,Unreliable,6.612,18.784,0.005%
,2010,2010,"Sarasota County, FL",12115,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,62,352933,17.567,13.468,22.52,24.358,18.449,31.559,0.019%
,2010,2010,"Seminole County, FL",12117,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,58,351359,16.507,12.535,21.34,16.296,12.31,21.161,0.018%
,2010,2010,"Volusia County, FL",12127,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,96,427829,22.439,18.175,27.402,25.613,20.596,31.483,0.029%
,2010,2010,"Barrow County, GA",13013,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,58055,Unreliable,8.26,31.678,Unreliable,8.46,32.444,0.003%
,2010,2010,"Bartow County, GA",13015,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,87698,22.806,13.93,35.221,22.969,14.03,35.473,0.006%
,2010,2010,"Bibb County, GA",13021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,69510,Unreliable,6.899,26.457,Unreliable,7.574,29.045,0.003%
,2010,2010,"Carroll County, GA",13045,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,87805,Unreliable,11.279,30.999,Unreliable,10.884,29.915,0.005%
,2010,2010,"Chatham County, GA",13051,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,147111,Unreliable,6.217,17.662,Unreliable,5.382,15.29,0.005%
,2010,2010,"Cherokee County, GA",13057,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,25,195283,12.802,8.285,18.898,12.058,7.726,17.941,0.008%
,2010,2010,"Clayton County, GA",13063,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,65606,Unreliable,13.94,39.605,Unreliable,14.082,41.499,0.005%
,2010,2010,"Cobb County, GA",13067,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,47,468743,10.027,7.367,13.334,9.441,6.912,12.592,0.014%
,2010,2010,"Columbia County, GA",13073,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,98468,Unreliable,8.526,25.125,Unreliable,8.828,26.015,0.005%
,2010,2010,"DeKalb County, GA",13089,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,11,386949,Unreliable,1.419,5.086,Unreliable,1.248,4.471,0.003%
,2010,2010,"DeKalb County, GA",13089,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,261201,Unreliable,4.38,11.359,Unreliable,4.129,10.71,0.006%
,2010,2010,"Fannin County, GA",13111,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,23392,Unreliable,20.5,78.618,Unreliable,26.612,102.059,0.003%
,2010,2010,"Floyd County, GA",13115,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,79534,Unreliable,12.452,34.223,Unreliable,11.796,33.512,0.005%
,2010,2010,"Forsyth County, GA",13117,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,157776,Unreliable,4.387,14.09,Unreliable,4.6,15.55,0.004%
,2010,2010,"Fulton County, GA",13121,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,41,418321,9.801,7.033,13.296,10.064,7.19,13.704,0.013%
,2010,2010,"Fulton County, GA",13121,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,50,442906,11.289,8.379,14.883,9.982,7.385,13.197,0.015%
,2010,2010,"Gwinnett County, GA",13135,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,35,503423,6.952,4.843,9.669,6.919,4.792,9.669,0.011%
,2010,2010,"Hall County, GA",13139,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,22,159365,13.805,8.651,20.901,14.262,8.938,21.592,0.007%
,2010,2010,"Haralson County, GA",13143,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,27082,Unreliable,28.262,86.735,Unreliable,26.787,82.209,0.004%
,2010,2010,"Henry County, GA",13151,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,118339,16.901,10.323,26.102,16.118,9.845,24.893,0.006%
,2010,2010,"Murray County, GA",13213,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,38603,Unreliable,12.422,47.64,Unreliable,11.644,44.655,0.003%
,2010,2010,"Muscogee County, GA",13215,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,93393,Unreliable,11.423,30.46,Unreliable,11.485,31.566,0.006%
,2010,2010,"Paulding County, GA",13223,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,31,114395,27.099,18.412,38.465,25.674,17.444,36.442,0.009%
,2010,2010,"Polk County, GA",13233,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,35275,Unreliable,13.594,52.134,Unreliable,14.529,55.72,0.003%
,2010,2010,"Richmond County, GA",13245,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,83074,27.686,17.551,41.543,29.05,18.206,43.983,0.007%
,2010,2010,"Whitfield County, GA",13313,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,94996,Unreliable,5.78,20.719,Unreliable,6.055,21.701,0.003%
,2010,2010,"Honolulu County, HI",15003,Drug poisonings (overdose) Unintentional (X40-X44),D1,Asian or Pacific Islander,A-PI,43,677753,6.344,4.592,8.546,6.338,4.568,8.567,0.013%
,2010,2010,"Honolulu County, HI",15003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,38,243391,15.613,11.049,21.43,14.93,10.457,20.67,0.012%
,2010,2010,"Ada County, ID",16001,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,35,370337,9.451,6.583,13.144,9.057,6.308,12.596,0.011%
,2010,2010,"Bonneville County, ID",16019,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,100794,Unreliable,6.152,20.796,Unreliable,6.554,23.49,0.004%
,2010,2010,"Canyon County, ID",16027,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,180675,Unreliable,5.062,14.381,Unreliable,5.208,14.797,0.005%
,2010,2010,"Cook County, IL",17031,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,135,1335140,10.111,8.406,11.817,10.262,8.508,12.016,0.041%
,2010,2010,"Cook County, IL",17031,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,302,3461540,8.724,7.74,9.708,8.46,7.494,9.426,0.093%
,2010,2010,"DuPage County, IL",17043,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,60,767376,7.819,5.967,10.064,7.821,5.939,10.11,0.018%
,2010,2010,"Kane County, IL",17089,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,22,455455,4.83,3.027,7.313,4.957,3.107,7.505,0.007%
,2010,2010,"Lake County, IL",17097,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,10,54250,Unreliable,8.839,33.899,Unreliable,9.323,35.754,0.003%
,2010,2010,"Lake County, IL",17097,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,70,593635,11.792,9.192,14.898,12.063,9.367,15.293,0.021%
,2010,2010,"LaSalle County, IL",17099,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,28,109990,25.457,16.916,36.792,28.853,19.014,41.979,0.009%
,2010,2010,"McHenry County, IL",17111,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,31,294175,10.538,7.16,14.958,10.185,6.872,14.54,0.009%
,2010,2010,"McLean County, IL",17113,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,147304,Unreliable,4.209,14.23,Unreliable,4.093,13.838,0.004%
,2010,2010,"Madison County, IL",17119,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,55,242573,22.674,17.081,29.513,22.924,17.172,29.985,0.017%
,2010,2010,"Peoria County, IL",17143,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,143540,Unreliable,4.32,14.603,Unreliable,4.359,14.737,0.004%
,2010,2010,"St. Clair County, IL",17163,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,179713,Unreliable,5.936,15.83,Unreliable,5.765,15.845,0.006%
,2010,2010,"Tazewell County, IL",17179,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,131975,Unreliable,4.161,14.913,Unreliable,4.494,16.107,0.003%
,2010,2010,"Will County, IL",17197,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,48,560292,8.567,6.317,11.359,8.834,6.491,11.748,0.015%
,2010,2010,"Williamson County, IL",17199,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,62491,Unreliable,8.787,31.496,Unreliable,8.754,33.571,0.003%
,2010,2010,"Winnebago County, IL",17201,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,39,246259,15.837,11.262,21.65,16.944,11.991,23.257,0.012%
,2010,2010,"Allen County, IN",18003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,28,295843,9.464,6.289,13.679,9.504,6.263,13.828,0.009%
,2010,2010,"Bartholomew County, IN",18005,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,71721,Unreliable,10.672,32.751,Unreliable,11.417,35.038,0.004%
,2010,2010,"Clark County, IN",18019,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,99809,Unreliable,10.688,28.502,Unreliable,10.085,27.719,0.006%
,2010,2010,"Dearborn County, IN",18029,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,49262,Unreliable,9.734,37.332,Unreliable,9.064,37.631,0.003%
,2010,2010,"Delaware County, IN",18035,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,106744,Unreliable,4.492,17.229,Unreliable,4.529,18.8,0.003%
,2010,2010,"Elkhart County, IN",18039,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,180397,Unreliable,3.044,10.91,Unreliable,3.223,11.551,0.003%
,2010,2010,"Floyd County, IN",18043,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,69031,Unreliable,7.955,28.512,Unreliable,8.391,30.074,0.003%
,2010,2010,"Grant County, IN",18053,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,63521,Unreliable,8.645,30.985,Unreliable,7.712,29.576,0.003%
,2010,2010,"Greene County, IN",18055,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,32853,Unreliable,14.597,55.978,Unreliable,15.196,58.276,0.003%
,2010,2010,"Hamilton County, IN",18057,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,248683,Unreliable,3.982,10.945,Unreliable,3.92,11.138,0.005%
,2010,2010,"Henry County, IN",18065,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,47933,Unreliable,12.936,43.731,Unreliable,11.299,40.5,0.004%
,2010,2010,"Jackson County, IN",18071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,41409,Unreliable,11.581,44.412,Unreliable,11.854,45.46,0.003%
,2010,2010,"La Porte County, IN",18091,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,97104,Unreliable,5.655,20.269,Unreliable,5.549,21.279,0.003%
,2010,2010,"Madison County, IN",18095,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,27,118428,22.799,15.025,33.171,24.436,15.962,35.805,0.008%
,2010,2010,"Marion County, IN",18097,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,23,255357,9.007,5.71,13.515,9.482,6.011,14.227,0.007%
,2010,2010,"Marion County, IN",18097,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,83,620509,13.376,10.654,16.582,12.92,10.26,16.058,0.025%
,2010,2010,"Monroe County, IN",18105,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,124272,Unreliable,7.359,20.908,Unreliable,8.383,24.703,0.005%
,2010,2010,"Morgan County, IN",18109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,68034,Unreliable,12.34,36.365,Unreliable,13.884,40.914,0.005%
,2010,2010,"Porter County, IN",18127,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,155665,15.418,9.878,22.94,15.797,10.121,23.505,0.007%
,2010,2010,"St. Joseph County, IN",18141,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,221712,Unreliable,5.16,13.383,Unreliable,5.84,15.148,0.006%
,2010,2010,"Vanderburgh County, IN",18163,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,158454,15.146,9.705,22.537,14.336,9.088,21.511,0.007%
,2010,2010,"Wabash County, IN",18169,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,32234,Unreliable,14.877,57.053,Unreliable,15.291,63.482,0.003%
,2010,2010,"Wayne County, IN",18177,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,63627,Unreliable,7.537,28.903,Unreliable,6.855,28.46,0.003%
,2010,2010,"Linn County, IA",19113,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,195755,Unreliable,3.536,11.356,Unreliable,3.735,11.996,0.004%
,2010,2010,"Polk County, IA",19153,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,33,381784,8.644,5.95,12.139,8.439,5.772,11.913,0.010%
,2010,2010,"Scott County, IA",19163,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,146913,Unreliable,4.221,14.268,Unreliable,4.431,14.98,0.004%
,2010,2010,"Johnson County, KS",20091,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,488533,4.094,2.501,6.323,4.022,2.421,6.281,0.006%
,2010,2010,"Sedgwick County, KS",20173,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,30,413613,7.253,4.894,10.354,7.171,4.802,10.299,0.009%
,2010,2010,"Shawnee County, KS",20177,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,153570,Unreliable,4.984,15.296,Unreliable,4.845,15.56,0.004%
,2010,2010,"Wyandotte County, KS",20209,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,107253,Unreliable,7.828,23.067,Unreliable,8.093,23.849,0.005%
,2010,2010,"Bell County, KY",21013,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,27791,86.359,55.332,128.495,85.277,54.058,127.958,0.007%
,2010,2010,"Boone County, KY",21015,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,28,112110,24.975,16.596,36.097,25.222,16.76,36.452,0.009%
,2010,2010,"Boyd County, KY",21019,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,47563,44.152,27.331,67.491,46.718,28.537,72.152,0.006%
,2010,2010,"Breathitt County, KY",21025,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,13716,Unreliable,40.035,143.497,Unreliable,39.14,140.29,0.003%
,2010,2010,"Campbell County, KY",21037,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,86625,26.551,16.831,39.84,27.32,17.121,41.362,0.007%
,2010,2010,"Carter County, KY",21043,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,27417,Unreliable,33.357,94.77,Unreliable,35.495,100.844,0.005%
,2010,2010,"Clay County, KY",21051,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,20692,Unreliable,36.99,113.52,Unreliable,36.93,113.338,0.004%
,2010,2010,"Daviess County, KY",21059,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,90359,Unreliable,7.661,24.602,Unreliable,8.665,27.83,0.004%
,2010,2010,"Fayette County, KY",21067,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,41,237740,17.246,12.376,23.396,17.33,12.323,23.691,0.013%
,2010,2010,"Floyd County, KY",21071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,38,38998,97.441,68.955,133.745,101.777,71.66,140.286,0.012%
,2010,2010,"Greenup County, KY",21089,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,36274,Unreliable,19.082,61.285,Unreliable,18.768,63.447,0.004%
,2010,2010,"Hardin County, KY",21093,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,88270,Unreliable,8.671,26.611,Unreliable,9.125,28.005,0.004%
,2010,2010,"Harlan County, KY",21095,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,28395,Unreliable,24.377,78.29,Unreliable,23.566,79.667,0.004%
,2010,2010,"Jefferson County, KY",21111,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,82,558343,14.686,11.68,18.23,13.932,11.03,17.364,0.025%
,2010,2010,"Johnson County, KY",21115,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,23143,90.74,56.17,138.706,101.174,62.629,154.655,0.006%
,2010,2010,"Kenton County, KY",21117,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,33,149027,22.144,15.243,31.098,21.916,14.99,30.939,0.010%
,2010,2010,"Knott County, KY",21119,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,16173,Unreliable,33.953,121.697,Unreliable,36.265,129.984,0.003%
,2010,2010,"Knox County, KY",21121,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,31313,Unreliable,15.314,58.731,Unreliable,16.633,63.787,0.003%
,2010,2010,"Laurel County, KY",21125,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,57768,Unreliable,9.506,34.071,Unreliable,9.761,34.985,0.003%
,2010,2010,"Letcher County, KY",21133,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,24335,Unreliable,34.499,101.665,Unreliable,34.438,101.486,0.005%
,2010,2010,"McCracken County, KY",21145,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,57013,Unreliable,8.411,32.257,Unreliable,7.468,31.004,0.003%
,2010,2010,"Madison County, KY",21151,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,77587,27.066,16.755,41.374,29.098,18.012,44.479,0.006%
,2010,2010,"Pike County, KY",21195,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,34,64177,52.978,36.689,74.032,54.389,37.439,76.383,0.010%
,2010,2010,"Powell County, KY",21197,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,12469,Unreliable,73.345,208.381,Unreliable,79.244,225.14,0.005%
,2010,2010,"Whitley County, KY",21235,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,35110,Unreliable,32.581,84.508,Unreliable,33.436,89.164,0.006%
,2010,2010,"Bossier Parish, LA",22015,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,88301,Unreliable,7.022,23.739,Unreliable,6.83,23.089,0.004%
,2010,2010,"Caddo Parish, LA",22017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,128263,Unreliable,6.545,19.289,Unreliable,5.88,18.044,0.005%
,2010,2010,"East Baton Rouge Parish, LA",22033,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,22,222884,9.871,6.186,14.944,9.169,5.676,14.016,0.007%
,2010,2010,"Jefferson Parish, LA",22051,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,56,293850,19.057,14.396,24.747,18.566,13.908,24.285,0.017%
,2010,2010,"Lafayette Parish, LA",22055,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,158337,14.526,9.208,21.796,14.27,8.943,21.605,0.007%
,2010,2010,"Lafourche Parish, LA",22057,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,79220,Unreliable,10.598,31.23,Unreliable,10.986,32.375,0.005%
,2010,2010,"Livingston Parish, LA",22063,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,35,119878,29.196,20.336,40.605,28.596,19.918,39.77,0.011%
,2010,2010,"Orleans Parish, LA",22071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,119830,Unreliable,6.387,19.602,Unreliable,5.474,17.58,0.004%
,2010,2010,"Ouachita Parish, LA",22073,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,94537,Unreliable,5.809,20.819,Unreliable,5.427,19.453,0.003%
,2010,2010,"St. Tammany Parish, LA",22103,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,40,200714,19.929,14.237,27.138,21.416,15.229,29.277,0.012%
,2010,2010,"Tangipahoa Parish, LA",22105,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,26,82427,31.543,20.605,46.218,31.088,20.119,45.892,0.008%
,2010,2010,"Terrebonne Parish, LA",22109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,81710,Unreliable,13.056,34.815,Unreliable,13.465,35.907,0.006%
,2010,2010,"Androscoggin County, ME",23001,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,101769,Unreliable,6.093,20.597,Unreliable,5.798,19.601,0.004%
,2010,2010,"Cumberland County, ME",23005,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,266060,8.645,5.48,12.971,8.501,5.328,12.871,0.007%
