Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Race,Race Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,% of Total Deaths
,2005,2005,"Queens County, NY",36081,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,15,1178732,Unreliable,0.712,2.099,Unreliable,0.663,1.953,0.018%
,2005,2005,"Mecklenburg County, NC",37119,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,515461,Unreliable,1.203,4.067,Unreliable,1.261,4.263,0.014%
,2005,2005,"Wake County, NC",37183,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,14,546462,Unreliable,1.401,4.298,Unreliable,1.321,4.054,0.017%
,2005,2005,"Cuyahoga County, OH",39035,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,21,897315,2.34,1.449,3.577,2.143,1.309,3.31,0.025%
,2005,2005,"Franklin County, OH",39049,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,822269,Unreliable,1.112,3.16,Unreliable,1.027,2.918,0.019%
,2005,2005,"Hamilton County, OH",39061,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,583493,Unreliable,1.567,4.453,Unreliable,1.503,4.27,0.019%
,2005,2005,"Lucas County, OH",39095,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,354144,Unreliable,1.354,5.193,Unreliable,1.255,4.815,0.012%
,2005,2005,"Montgomery County, OH",39113,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,17,418222,Unreliable,2.368,6.508,Unreliable,2.25,6.183,0.021%
,2005,2005,"Oklahoma County, OK",40109,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,517379,Unreliable,0.927,3.555,Unreliable,0.988,3.791,0.012%
,2005,2005,"Tulsa County, OK",40143,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,450381,Unreliable,2.031,5.769,Unreliable,1.874,5.323,0.019%
,2005,2005,"Lane County, OR",41039,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,316348,Unreliable,1.516,5.813,Unreliable,1.661,6.37,0.012%
,2005,2005,"Multnomah County, OR",41051,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,20,568807,3.516,2.148,5.43,3.123,1.907,4.823,0.024%
,2005,2005,"Washington County, OR",41067,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,430566,Unreliable,1.275,4.571,Unreliable,1.242,4.453,0.013%
,2005,2005,"Allegheny County, PA",42003,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,19,1036333,Unreliable,1.104,2.863,Unreliable,1.007,2.685,0.023%
,2005,2005,"Bucks County, PA",42017,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,570362,Unreliable,1.087,3.675,Unreliable,0.995,3.364,0.014%
,2005,2005,"Lehigh County, PA",42077,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,299205,Unreliable,1.835,6.578,Unreliable,1.903,6.821,0.013%
,2005,2005,"Philadelphia County, PA",42101,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,699416,Unreliable,1.308,3.715,Unreliable,1.237,3.645,0.019%
,2005,2005,"Greenville County, SC",45045,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,319946,Unreliable,2.858,8.121,Unreliable,2.704,7.683,0.019%
,2005,2005,"Davidson County, TN",47037,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,402515,Unreliable,1.364,4.89,Unreliable,1.297,4.65,0.013%
,2005,2005,"Shelby County, TN",47157,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,14,418229,Unreliable,1.83,5.616,Unreliable,1.691,5.189,0.017%
,2005,2005,"Bexar County, TX",48029,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,25,1355359,1.845,1.194,2.723,1.901,1.23,2.806,0.030%
,2005,2005,"Dallas County, TX",48113,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,31,1618820,1.915,1.301,2.718,2.023,1.365,2.887,0.037%
,2005,2005,"Harris County, TX",48201,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,35,2719368,1.287,0.896,1.79,1.404,0.972,1.962,0.042%
,2005,2005,"Tarrant County, TX",48439,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,17,1289788,Unreliable,0.768,2.11,Unreliable,0.748,2.057,0.021%
,2005,2005,"Travis County, TX",48453,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,20,744588,2.686,1.641,4.148,2.705,1.603,4.276,0.024%
,2005,2005,"Salt Lake County, UT",49035,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,23,873635,2.633,1.669,3.95,2.783,1.744,4.213,0.028%
,2005,2005,"Fairfax County, VA",51059,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,13,743927,Unreliable,0.93,2.988,Unreliable,0.874,2.808,0.016%
,2005,2005,"Clark County, WA",53011,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,360784,Unreliable,1.329,5.097,Unreliable,1.241,4.76,0.012%
,2005,2005,"King County, WA",53033,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,36,1386009,2.597,1.819,3.596,2.365,1.647,3.289,0.043%
,2005,2005,"Pierce County, WA",53053,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,611634,Unreliable,1.495,4.248,Unreliable,1.387,3.94,0.019%
,2005,2005,"Spokane County, WA",53063,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,410607,Unreliable,2.227,6.328,Unreliable,2.072,5.885,0.019%
,2005,2005,"Milwaukee County, WI",55079,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,15,637906,Unreliable,1.316,3.878,Unreliable,1.213,3.574,0.018%
,2006,2006,"Maricopa County, AZ",4013,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,79,3222564,2.451,1.941,3.055,2.476,1.957,3.091,0.095%
,2006,2006,"Pima County, AZ",4019,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,22,834649,2.636,1.652,3.991,2.701,1.672,4.128,0.027%
,2006,2006,"Alameda County, CA",6001,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,17,821651,Unreliable,1.205,3.313,Unreliable,1.092,3.001,0.021%
,2006,2006,"Butte County, CA",6007,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,15,196800,Unreliable,4.266,12.571,Unreliable,4.006,12.294,0.018%
,2006,2006,"Contra Costa County, CA",6013,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,732441,Unreliable,1.249,3.547,Unreliable,1.163,3.304,0.019%
,2006,2006,"Los Angeles County, CA",6037,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,83,7196355,1.153,0.919,1.43,1.201,0.955,1.49,0.100%
,2006,2006,"Marin County, CA",6041,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,218242,Unreliable,2.197,8.427,Unreliable,1.812,7.523,0.012%
,2006,2006,"Orange County, CA",6059,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,56,2311317,2.423,1.83,3.146,2.346,1.772,3.046,0.068%
,2006,2006,"Riverside County, CA",6065,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,23,1697896,1.355,0.859,2.033,1.396,0.885,2.095,0.028%
,2006,2006,"Sacramento County, CA",6067,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,32,963387,3.322,2.272,4.689,3.171,2.169,4.476,0.039%
,2006,2006,"San Bernardino County, CA",6071,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,39,1592216,2.449,1.742,3.348,2.621,1.855,3.597,0.047%
,2006,2006,"San Diego County, CA",6073,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,50,2369882,2.11,1.566,2.782,2.116,1.566,2.798,0.060%
,2006,2006,"San Francisco County, CA",6075,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,18,433311,Unreliable,2.462,6.565,Unreliable,2.02,5.552,0.022%
,2006,2006,"Santa Clara County, CA",6085,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,1066123,Unreliable,0.858,2.437,Unreliable,0.807,2.293,0.019%
,2006,2006,"Ventura County, CA",6111,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,22,704106,3.125,1.958,4.731,3.183,1.995,4.82,0.027%
,2006,2006,"Adams County, CO",8001,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,365862,Unreliable,1.311,5.027,Unreliable,1.294,4.963,0.012%
,2006,2006,"Boulder County, CO",8013,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,265715,Unreliable,2.067,7.407,Unreliable,2.008,7.198,0.013%
,2006,2006,"Denver County, CO",8031,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,458034,Unreliable,1.354,4.576,Unreliable,1.341,4.533,0.014%
,2006,2006,"El Paso County, CO",8041,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,506791,Unreliable,0.946,3.629,Unreliable,0.95,3.643,0.012%
,2006,2006,"Larimer County, CO",8069,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,268541,Unreliable,2.309,7.806,Unreliable,2.334,7.889,0.014%
,2006,2006,"Fairfield County, CT",9001,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,746385,Unreliable,0.831,2.808,Unreliable,0.802,2.874,0.014%
,2006,2006,"Hartford County, CT",9003,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,715178,Unreliable,0.768,2.752,Unreliable,0.684,2.452,0.013%
,2006,2006,"Brevard County, FL",12009,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,466245,Unreliable,1.962,5.573,Unreliable,1.53,4.509,0.019%
,2006,2006,"Broward County, FL",12011,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,32,1212910,2.638,1.805,3.724,2.312,1.571,3.282,0.039%
,2006,2006,"Duval County, FL",12031,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,20,549273,3.641,2.224,5.624,3.236,1.977,4.997,0.024%
,2006,2006,"Hillsborough County, FL",12057,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,24,924316,2.597,1.664,3.863,2.509,1.608,3.734,0.029%
,2006,2006,"Lee County, FL",12071,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,523665,Unreliable,1.746,4.962,Unreliable,1.58,4.656,0.019%
,2006,2006,"Manatee County, FL",12081,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,278177,Unreliable,1.724,6.611,Unreliable,1.63,6.767,0.012%
,2006,2006,"Miami-Dade County, FL",12086,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,14,1858547,Unreliable,0.412,1.264,Unreliable,0.375,1.15,0.017%
,2006,2006,"Orange County, FL",12095,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,19,783760,Unreliable,1.46,3.786,Unreliable,1.427,3.702,0.023%
,2006,2006,"Palm Beach County, FL",12099,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,27,1025349,2.633,1.735,3.831,2.122,1.373,3.132,0.033%
,2006,2006,"Pasco County, FL",12101,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,19,410450,Unreliable,2.787,7.229,Unreliable,2.462,6.566,0.023%
,2006,2006,"Pinellas County, FL",12103,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,33,795785,4.147,2.854,5.824,3.423,2.31,4.887,0.040%
,2006,2006,"Polk County, FL",12105,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,470590,Unreliable,1.167,4.182,Unreliable,1.114,3.993,0.013%
,2006,2006,"Seminole County, FL",12117,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,348034,Unreliable,1.378,5.284,Unreliable,1.271,4.873,0.012%
,2006,2006,"Volusia County, FL",12127,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,21,431905,4.862,3.01,7.432,4.72,2.842,7.371,0.025%
,2006,2006,"Gwinnett County, GA",13135,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,498112,Unreliable,1.102,3.951,Unreliable,1.041,3.731,0.013%
,2006,2006,"Cook County, IL",17031,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,39,3443029,1.133,0.805,1.548,1.113,0.788,1.528,0.047%
,2006,2006,"Lake County, IN",18089,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,352232,Unreliable,1.559,5.588,Unreliable,1.4,5.019,0.013%
,2006,2006,"Marion County, IN",18097,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,616793,Unreliable,1.005,3.398,Unreliable,1.007,3.405,0.014%
,2006,2006,"Vigo County, IN",18167,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,96410,Unreliable,4.974,19.075,Unreliable,4.976,19.083,0.012%
,2006,2006,"Baltimore County, MD",24005,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,554311,Unreliable,1.119,3.782,Unreliable,1.081,3.876,0.014%
,2006,2006,"Bristol County, MA",25005,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,13,508252,Unreliable,1.362,4.374,Unreliable,1.254,4.029,0.016%
,2006,2006,"Essex County, MA",25009,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,659105,Unreliable,0.833,2.986,Unreliable,0.788,2.823,0.013%
,2006,2006,"Middlesex County, MA",25017,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,25,1253769,1.994,1.29,2.944,1.739,1.125,2.567,0.030%
,2006,2006,"Worcester County, MA",25027,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,716319,Unreliable,0.866,2.926,Unreliable,0.774,2.616,0.014%
,2006,2006,"Macomb County, MI",26099,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,14,749356,Unreliable,1.021,3.135,Unreliable,0.962,2.953,0.017%
,2006,2006,"Oakland County, MI",26125,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,23,976123,2.356,1.494,3.536,2.026,1.27,3.068,0.028%
,2006,2006,"Wayne County, MI",26163,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,20,1046139,1.912,1.168,2.953,1.827,1.116,2.821,0.024%
,2006,2006,"Hennepin County, MN",27053,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,22,899044,2.447,1.534,3.705,2.293,1.437,3.472,0.027%
,2006,2006,"Ramsey County, MN",27123,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,382315,Unreliable,1.436,5.148,Unreliable,1.331,4.772,0.013%
,2006,2006,"Jackson County, MO",29095,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,15,476976,Unreliable,1.76,5.187,Unreliable,1.657,4.882,0.018%
,2006,2006,"St. Louis County, MO",29189,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,20,738078,2.71,1.655,4.185,2.561,1.542,4,0.024%
,2006,2006,"Clark County, NV",32003,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,47,1410411,3.332,2.448,4.431,3.295,2.412,4.395,0.057%
,2006,2006,"Washoe County, NV",32031,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,19,354911,Unreliable,3.223,8.36,Unreliable,3.016,7.822,0.023%
,2006,2006,"Bergen County, NJ",34003,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,707001,Unreliable,0.777,2.784,Unreliable,0.622,2.385,0.013%
,2006,2006,"Monmouth County, NJ",34025,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,542334,Unreliable,1.013,3.629,Unreliable,0.912,3.269,0.013%
,2006,2006,"Bernalillo County, NM",35001,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,18,553149,Unreliable,1.929,5.143,Unreliable,1.782,4.752,0.022%
,2006,2006,"Monroe County, NY",36055,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,594249,Unreliable,0.924,3.312,Unreliable,0.794,3.046,0.013%
,2006,2006,"New York County, NY",36061,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,14,1057607,Unreliable,0.724,2.221,Unreliable,0.68,2.087,0.017%
,2006,2006,"Queens County, NY",36081,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,15,1160229,Unreliable,0.724,2.132,Unreliable,0.68,2.005,0.018%
,2006,2006,"Suffolk County, NY",36103,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,1294742,Unreliable,0.706,2.007,Unreliable,0.669,1.971,0.019%
,2006,2006,"Westchester County, NY",36119,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,723685,Unreliable,0.663,2.541,Unreliable,0.607,2.329,0.012%
,2006,2006,"Guilford County, NC",37081,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,289803,Unreliable,1.655,6.346,Unreliable,1.531,5.869,0.012%
,2006,2006,"Mecklenburg County, NC",37119,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,531073,Unreliable,0.903,3.463,Unreliable,0.871,3.341,0.012%
,2006,2006,"Cuyahoga County, OH",39035,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,13,879920,Unreliable,0.787,2.526,Unreliable,0.697,2.357,0.016%
,2006,2006,"Franklin County, OH",39049,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,20,824734,2.425,1.481,3.745,2.284,1.395,3.528,0.024%
,2006,2006,"Hamilton County, OH",39061,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,16,576244,Unreliable,1.587,4.509,Unreliable,1.457,4.14,0.019%
,2006,2006,"Licking County, OH",39089,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,152926,Unreliable,3.136,12.026,Unreliable,3.048,11.69,0.012%
,2006,2006,"Montgomery County, OH",39113,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,15,414850,Unreliable,2.024,5.964,Unreliable,1.797,5.515,0.018%
,2006,2006,"Summit County, OH",39153,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,14,451606,Unreliable,1.695,5.201,Unreliable,1.53,4.694,0.017%
,2006,2006,"Oklahoma County, OK",40109,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,19,521078,Unreliable,2.195,5.694,Unreliable,2.253,5.844,0.023%
,2006,2006,"Tulsa County, OK",40143,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,453741,Unreliable,1.057,4.053,Unreliable,1.054,4.042,0.012%
,2006,2006,"Clackamas County, OR",41005,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,340391,Unreliable,1.613,5.782,Unreliable,1.504,5.769,0.013%
,2006,2006,"Jackson County, OR",41029,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,188574,Unreliable,2.912,10.437,Unreliable,2.65,9.498,0.013%
,2006,2006,"Lane County, OR",41039,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,319780,Unreliable,1.5,5.751,Unreliable,1.539,5.904,0.012%
,2006,2006,"Multnomah County, OR",41051,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,24,575070,4.173,2.674,6.21,4.051,2.595,6.027,0.029%
,2006,2006,"Washington County, OR",41067,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,437779,Unreliable,1.416,4.788,Unreliable,1.31,4.428,0.014%
,2006,2006,"Allegheny County, PA",42003,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,1025850,Unreliable,0.604,2.043,Unreliable,0.543,1.945,0.014%
,2006,2006,"Montgomery County, PA",42091,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,666000,Unreliable,0.931,3.147,Unreliable,0.819,2.934,0.014%
,2006,2006,"Philadelphia County, PA",42101,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,692472,Unreliable,0.693,2.656,Unreliable,0.686,2.632,0.012%
,2006,2006,"Greenville County, SC",45045,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,327674,Unreliable,1.892,6.397,Unreliable,1.737,5.873,0.014%
,2006,2006,"Davidson County, TN",47037,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,405304,Unreliable,1.183,4.537,Unreliable,1.06,4.065,0.012%
,2006,2006,"Knox County, TN",47093,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,15,364526,Unreliable,2.303,6.787,Unreliable,2.147,6.327,0.018%
,2006,2006,"Bexar County, TX",48029,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,25,1387954,1.801,1.166,2.659,1.824,1.18,2.692,0.030%
,2006,2006,"Dallas County, TX",48113,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,23,1620713,1.419,0.9,2.129,1.485,0.942,2.229,0.028%
,2006,2006,"El Paso County, TX",48141,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,701606,Unreliable,0.783,2.805,Unreliable,0.884,3.167,0.013%
,2006,2006,"Harris County, TX",48201,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,44,2771787,1.587,1.153,2.131,1.544,1.118,2.08,0.053%
,2006,2006,"Tarrant County, TX",48439,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,1319037,Unreliable,0.47,1.589,Unreliable,0.472,1.597,0.014%
,2006,2006,"Travis County, TX",48453,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,21,769697,2.728,1.689,4.171,2.801,1.711,4.327,0.025%
,2006,2006,"Salt Lake County, UT",49035,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,26,888534,2.926,1.911,4.288,3.114,2.034,4.562,0.031%
,2006,2006,"Fairfax County, VA",51059,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,737178,Unreliable,0.841,2.843,Unreliable,0.782,2.643,0.014%
,2006,2006,"Virginia Beach city, VA",51810,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,316310,Unreliable,1.516,5.814,Unreliable,1.413,5.418,0.012%
,2006,2006,"Clark County, WA",53011,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,366376,Unreliable,1.309,5.02,Unreliable,1.25,4.795,0.012%
,2006,2006,"King County, WA",53033,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,31,1396339,2.22,1.508,3.151,1.993,1.345,2.845,0.037%
,2006,2006,"Snohomish County, WA",53061,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,577600,Unreliable,0.951,3.408,Unreliable,0.837,2.998,0.013%
,2006,2006,"Spokane County, WA",53063,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,14,416498,Unreliable,1.838,5.64,Unreliable,1.709,5.246,0.017%
,2006,2006,"Brown County, WI",55009,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,220895,Unreliable,2.171,8.325,Unreliable,2.115,8.112,0.012%
,2006,2006,"Milwaukee County, WI",55079,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,13,632121,Unreliable,1.095,3.517,Unreliable,0.993,3.191,0.016%
,2007,2007,"Maricopa County, AZ",4013,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,115,3265928,3.521,2.878,4.165,3.491,2.847,4.135,0.139%
,2007,2007,"Pima County, AZ",4019,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,19,844904,Unreliable,1.354,3.512,Unreliable,1.31,3.494,0.023%
,2007,2007,"Yavapai County, AZ",4025,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,13,200080,Unreliable,3.46,11.111,Unreliable,3.018,10.819,0.016%
,2007,2007,"Alameda County, CA",6001,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,19,821851,Unreliable,1.392,3.61,Unreliable,1.245,3.229,0.023%
,2007,2007,"Contra Costa County, CA",6013,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,21,733756,2.862,1.772,4.375,2.584,1.578,3.99,0.025%
,2007,2007,"Fresno County, CA",6019,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,19,719575,Unreliable,1.59,4.123,Unreliable,1.719,4.458,0.023%
,2007,2007,"Kern County, CA",6029,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,687064,Unreliable,0.698,2.677,Unreliable,0.71,2.721,0.012%
,2007,2007,"Los Angeles County, CA",6037,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,75,7145399,1.05,0.826,1.316,1.067,0.838,1.34,0.091%
,2007,2007,"Marin County, CA",6041,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,219267,Unreliable,2.187,8.387,Unreliable,1.602,6.142,0.012%
,2007,2007,"Orange County, CA",6059,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,48,2295298,2.091,1.542,2.773,2.035,1.5,2.698,0.058%
,2007,2007,"Placer County, CA",6061,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,10,297845,Unreliable,1.61,6.174,Unreliable,1.644,6.303,0.012%
,2007,2007,"Riverside County, CA",6065,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,33,1740866,1.896,1.305,2.662,1.988,1.369,2.792,0.040%
,2007,2007,"Sacramento County, CA",6067,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,32,963726,3.32,2.271,4.687,3.155,2.158,4.454,0.039%
,2007,2007,"San Bernardino County, CA",6071,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,14,1601694,Unreliable,0.478,1.467,Unreliable,0.536,1.645,0.017%
,2007,2007,"San Diego County, CA",6073,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,73,2384314,3.062,2.4,3.85,3.011,2.356,3.792,0.088%
,2007,2007,"San Francisco County, CA",6075,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,28,439061,6.377,4.238,9.217,4.981,3.282,7.247,0.034%
,2007,2007,"San Mateo County, CA",6081,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,15,471713,Unreliable,1.78,5.245,Unreliable,1.575,4.642,0.018%
,2007,2007,"Santa Clara County, CA",6085,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,23,1067371,2.155,1.366,3.233,2.01,1.274,3.016,0.028%
,2007,2007,"Sonoma County, CA",6097,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,424301,Unreliable,1.294,4.639,Unreliable,1.043,3.999,0.013%
,2007,2007,"Stanislaus County, CA",6099,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,11,444480,Unreliable,1.235,4.428,Unreliable,1.282,4.595,0.013%
,2007,2007,"Ventura County, CA",6111,Drug poisonings (overdose) Suicide (X60-X64),D2,White,2106-3,12,703079,Unreliable,0.882,2.981,Unreliable,0.82,2.773,0.014%
