Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Gender,Gender Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,% of Total Deaths
,1999,1999,"McIntosh County, ND",38051,All other non-drug and non-alcohol causes,O9,Female,F,38,1786,2127.66,1505.66,2920.383,737.923,0.001%
,1999,1999,"McIntosh County, ND",38051,All other non-drug and non-alcohol causes,O9,Male,M,31,1641,1889.092,1283.544,2681.415,765.078,0.000%
,1999,1999,"McKenzie County, ND",38053,All other non-drug and non-alcohol causes,O9,Female,F,31,2870,1080.139,733.901,1533.171,838.5,0.000%
,1999,1999,"McKenzie County, ND",38053,All other non-drug and non-alcohol causes,O9,Male,M,35,2901,1206.481,840.362,1677.925,1149.031,0.001%
,1999,1999,"McLean County, ND",38055,All other non-drug and non-alcohol causes,O9,Female,F,61,4750,1284.211,982.318,1649.62,703.813,0.001%
,1999,1999,"McLean County, ND",38055,All other non-drug and non-alcohol causes,O9,Male,M,70,4692,1491.901,1163.012,1884.928,1108.122,0.001%
,1999,1999,"Mercer County, ND",38057,All other non-drug and non-alcohol causes,O9,Female,F,44,4364,1008.249,732.594,1353.524,753.426,0.001%
,1999,1999,"Mercer County, ND",38057,All other non-drug and non-alcohol causes,O9,Male,M,29,4430,654.628,438.417,940.156,698.783,0.000%
,1999,1999,"Morton County, ND",38059,All other non-drug and non-alcohol causes,O9,Female,F,118,12668,931.481,763.411,1099.55,667.217,0.002%
,1999,1999,"Morton County, ND",38059,All other non-drug and non-alcohol causes,O9,Male,M,113,12569,899.037,733.272,1064.803,950.387,0.002%
,1999,1999,"Mountrail County, ND",38061,All other non-drug and non-alcohol causes,O9,Female,F,41,3402,1205.173,864.857,1634.95,710.63,0.001%
,1999,1999,"Mountrail County, ND",38061,All other non-drug and non-alcohol causes,O9,Male,M,39,3298,1182.535,840.901,1616.561,967.197,0.001%
,1999,1999,"Nelson County, ND",38063,All other non-drug and non-alcohol causes,O9,Female,F,37,1908,1939.203,1365.374,2672.94,641.561,0.001%
,1999,1999,"Nelson County, ND",38063,All other non-drug and non-alcohol causes,O9,Male,M,38,1822,2085.62,1475.91,2862.681,1262.418,0.001%
,1999,1999,"Pembina County, ND",38067,All other non-drug and non-alcohol causes,O9,Female,F,51,4323,1179.736,878.396,1551.141,632.319,0.001%
,1999,1999,"Pembina County, ND",38067,All other non-drug and non-alcohol causes,O9,Male,M,45,4335,1038.062,757.173,1389.01,875.623,0.001%
,1999,1999,"Pierce County, ND",38069,All other non-drug and non-alcohol causes,O9,Female,F,37,2395,1544.885,1087.738,2129.423,510.683,0.001%
,1999,1999,"Pierce County, ND",38069,All other non-drug and non-alcohol causes,O9,Male,M,36,2326,1547.721,1084.009,2142.696,1033.927,0.001%
,1999,1999,"Ramsey County, ND",38071,All other non-drug and non-alcohol causes,O9,Female,F,83,6179,1343.259,1069.893,1665.172,699.596,0.001%
,1999,1999,"Ramsey County, ND",38071,All other non-drug and non-alcohol causes,O9,Male,M,79,6020,1312.292,1038.955,1635.51,1059.163,0.001%
,1999,1999,"Ransom County, ND",38073,All other non-drug and non-alcohol causes,O9,Female,F,41,2832,1447.74,1038.927,1964.019,583.73,0.001%
,1999,1999,"Ransom County, ND",38073,All other non-drug and non-alcohol causes,O9,Male,M,59,3022,1952.349,1486.226,2518.394,1346.685,0.001%
,1999,1999,"Renville County, ND",38075,All other non-drug and non-alcohol causes,O9,Female,F,26,1323,1965.231,1283.748,2879.515,716.545,0.000%
,1999,1999,"Renville County, ND",38075,All other non-drug and non-alcohol causes,O9,Male,M,14,1332,Unreliable,574.62,1763.485,Unreliable,0.000%
,1999,1999,"Richland County, ND",38077,All other non-drug and non-alcohol causes,O9,Female,F,103,8716,1181.735,953.513,1409.957,759.232,0.002%
,1999,1999,"Richland County, ND",38077,All other non-drug and non-alcohol causes,O9,Male,M,86,9381,916.747,733.278,1132.173,978.869,0.001%
,1999,1999,"Rolette County, ND",38079,All other non-drug and non-alcohol causes,O9,Female,F,63,6917,910.799,699.886,1165.304,1023.656,0.001%
,1999,1999,"Rolette County, ND",38079,All other non-drug and non-alcohol causes,O9,Male,M,66,6759,976.476,755.206,1242.321,1407.476,0.001%
,1999,1999,"Sargent County, ND",38081,All other non-drug and non-alcohol causes,O9,Female,F,19,2081,Unreliable,549.704,1425.794,Unreliable,0.000%
,1999,1999,"Sargent County, ND",38081,All other non-drug and non-alcohol causes,O9,Male,M,18,2292,Unreliable,465.44,1241.175,Unreliable,0.000%
,1999,1999,"Sioux County, ND",38085,All other non-drug and non-alcohol causes,O9,Male,M,16,2039,Unreliable,448.526,1274.303,Unreliable,0.000%
,1999,1999,"Stark County, ND",38089,All other non-drug and non-alcohol causes,O9,Female,F,92,11613,792.216,638.637,971.581,516.619,0.001%
,1999,1999,"Stark County, ND",38089,All other non-drug and non-alcohol causes,O9,Male,M,118,11301,1044.155,855.756,1232.555,1053.295,0.002%
,1999,1999,"Steele County, ND",38091,All other non-drug and non-alcohol causes,O9,Female,F,15,1105,Unreliable,759.76,2238.937,Unreliable,0.000%
,1999,1999,"Steele County, ND",38091,All other non-drug and non-alcohol causes,O9,Male,M,11,1175,Unreliable,467.336,1675.071,Unreliable,0.000%
,1999,1999,"Stutsman County, ND",38093,All other non-drug and non-alcohol causes,O9,Female,F,117,11183,1046.231,856.652,1235.81,592.456,0.002%
,1999,1999,"Stutsman County, ND",38093,All other non-drug and non-alcohol causes,O9,Male,M,118,10814,1091.178,894.294,1288.062,1057.544,0.002%
,1999,1999,"Towner County, ND",38095,All other non-drug and non-alcohol causes,O9,Female,F,23,1496,1537.433,974.594,2306.903,623.667,0.000%
,1999,1999,"Towner County, ND",38095,All other non-drug and non-alcohol causes,O9,Male,M,22,1442,1525.659,956.115,2309.863,1034.151,0.000%
,1999,1999,"Traill County, ND",38097,All other non-drug and non-alcohol causes,O9,Female,F,56,4253,1316.718,994.635,1709.863,577.62,0.001%
,1999,1999,"Traill County, ND",38097,All other non-drug and non-alcohol causes,O9,Male,M,54,4257,1268.499,952.934,1655.112,1042.042,0.001%
,1999,1999,"Walsh County, ND",38099,All other non-drug and non-alcohol causes,O9,Female,F,77,6274,1227.287,968.551,1533.9,668.526,0.001%
,1999,1999,"Walsh County, ND",38099,All other non-drug and non-alcohol causes,O9,Male,M,68,6293,1080.566,839.102,1369.876,936.166,0.001%
,1999,1999,"Ward County, ND",38101,All other non-drug and non-alcohol causes,O9,Female,F,252,29679,849.085,744.25,953.92,670.427,0.004%
,1999,1999,"Ward County, ND",38101,All other non-drug and non-alcohol causes,O9,Male,M,226,29509,765.868,666.016,865.72,959.163,0.003%
,1999,1999,"Wells County, ND",38103,All other non-drug and non-alcohol causes,O9,Female,F,51,2633,1936.954,1442.198,2546.746,850.979,0.001%
,1999,1999,"Wells County, ND",38103,All other non-drug and non-alcohol causes,O9,Male,M,43,2537,1694.915,1226.61,2283.034,1003.146,0.001%
,1999,1999,"Williams County, ND",38105,All other non-drug and non-alcohol causes,O9,Female,F,121,10218,1184.185,973.185,1395.185,768.099,0.002%
,1999,1999,"Williams County, ND",38105,All other non-drug and non-alcohol causes,O9,Male,M,100,9833,1016.984,817.655,1216.312,955.21,0.002%
,1999,1999,"Adams County, OH",39001,All other non-drug and non-alcohol causes,O9,Female,F,126,13981,901.223,743.86,1058.586,778.067,0.002%
,1999,1999,"Adams County, OH",39001,All other non-drug and non-alcohol causes,O9,Male,M,150,13441,1115.988,937.393,1294.584,1316.466,0.002%
,1999,1999,"Allen County, OH",39003,All other non-drug and non-alcohol causes,O9,Female,F,603,54138,1113.82,1024.918,1202.722,810.361,0.009%
,1999,1999,"Allen County, OH",39003,All other non-drug and non-alcohol causes,O9,Male,M,521,54054,963.851,881.086,1046.616,1151.03,0.008%
,1999,1999,"Ashland County, OH",39005,All other non-drug and non-alcohol causes,O9,Female,F,292,26679,1094.494,968.955,1220.033,800.119,0.004%
,1999,1999,"Ashland County, OH",39005,All other non-drug and non-alcohol causes,O9,Male,M,238,25752,924.2,806.782,1041.618,1066.438,0.004%
,1999,1999,"Ashtabula County, OH",39007,All other non-drug and non-alcohol causes,O9,Female,F,536,52729,1016.518,930.461,1102.576,758.132,0.008%
,1999,1999,"Ashtabula County, OH",39007,All other non-drug and non-alcohol causes,O9,Male,M,556,50067,1110.512,1018.203,1202.82,1218.156,0.009%
,1999,1999,"Athens County, OH",39009,All other non-drug and non-alcohol causes,O9,Female,F,253,31613,800.304,701.687,898.92,907.755,0.004%
,1999,1999,"Athens County, OH",39009,All other non-drug and non-alcohol causes,O9,Male,M,213,30243,704.295,609.71,798.88,1158.567,0.003%
,1999,1999,"Auglaize County, OH",39011,All other non-drug and non-alcohol causes,O9,Female,F,259,23735,1091.216,958.318,1224.113,764.33,0.004%
,1999,1999,"Auglaize County, OH",39011,All other non-drug and non-alcohol causes,O9,Male,M,237,22928,1033.671,902.068,1165.273,1171.634,0.004%
,1999,1999,"Belmont County, OH",39013,All other non-drug and non-alcohol causes,O9,Female,F,490,36000,1361.111,1240.593,1481.629,803.525,0.008%
,1999,1999,"Belmont County, OH",39013,All other non-drug and non-alcohol causes,O9,Male,M,479,34587,1384.913,1260.888,1508.939,1361.728,0.007%
,1999,1999,"Brown County, OH",39015,All other non-drug and non-alcohol causes,O9,Female,F,199,21108,942.771,811.781,1073.76,881.681,0.003%
,1999,1999,"Brown County, OH",39015,All other non-drug and non-alcohol causes,O9,Male,M,200,20436,978.665,843.029,1114.301,1238.032,0.003%
,1999,1999,"Butler County, OH",39017,All other alcohol-induced causes,A9,Male,M,18,161257,Unreliable,6.615,17.641,Unreliable,0.000%
,1999,1999,"Butler County, OH",39017,All other non-drug and non-alcohol causes,O9,Female,F,1360,169494,802.388,759.743,845.034,821.5,0.021%
,1999,1999,"Butler County, OH",39017,All other non-drug and non-alcohol causes,O9,Male,M,1228,161257,761.517,718.924,804.11,1102.112,0.019%
,1999,1999,"Carroll County, OH",39019,All other non-drug and non-alcohol causes,O9,Female,F,123,14528,846.641,697.016,996.265,722.882,0.002%
,1999,1999,"Carroll County, OH",39019,All other non-drug and non-alcohol causes,O9,Male,M,140,14235,983.491,820.576,1146.407,1052.943,0.002%
,1999,1999,"Champaign County, OH",39021,All other non-drug and non-alcohol causes,O9,Female,F,187,19730,947.795,811.948,1083.642,787.424,0.003%
,1999,1999,"Champaign County, OH",39021,All other non-drug and non-alcohol causes,O9,Male,M,163,18939,860.658,728.531,992.785,1057.138,0.003%
,1999,1999,"Clark County, OH",39023,All other alcohol-induced causes,A9,Male,M,11,69749,Unreliable,7.873,28.218,Unreliable,0.000%
,1999,1999,"Clark County, OH",39023,All other non-drug and non-alcohol causes,O9,Female,F,900,75410,1193.476,1115.502,1271.449,890.839,0.014%
,1999,1999,"Clark County, OH",39023,All other non-drug and non-alcohol causes,O9,Male,M,752,69749,1078.152,1001.092,1155.211,1149.504,0.012%
,1999,1999,"Clermont County, OH",39025,All other non-drug and non-alcohol causes,O9,Female,F,639,89816,711.455,656.291,766.618,806.35,0.010%
,1999,1999,"Clermont County, OH",39025,All other non-drug and non-alcohol causes,O9,Male,M,599,86573,691.902,636.492,747.311,1121.404,0.009%
,1999,1999,"Clinton County, OH",39027,All other non-drug and non-alcohol causes,O9,Female,F,182,20454,889.802,760.527,1019.076,768.493,0.003%
,1999,1999,"Clinton County, OH",39027,All other non-drug and non-alcohol causes,O9,Male,M,177,19650,900.763,768.061,1033.466,1167.682,0.003%
,1999,1999,"Columbiana County, OH",39029,All other non-drug and non-alcohol causes,O9,Female,F,597,56628,1054.249,969.68,1138.818,793.778,0.009%
,1999,1999,"Columbiana County, OH",39029,All other non-drug and non-alcohol causes,O9,Male,M,603,55523,1086.036,999.352,1172.721,1175.85,0.009%
,1999,1999,"Coshocton County, OH",39031,All other non-drug and non-alcohol causes,O9,Female,F,239,18692,1278.622,1116.516,1440.728,977.811,0.004%
,1999,1999,"Coshocton County, OH",39031,All other non-drug and non-alcohol causes,O9,Male,M,198,17834,1110.239,955.592,1264.885,1237.557,0.003%
,1999,1999,"Crawford County, OH",39033,All other non-drug and non-alcohol causes,O9,Female,F,295,24380,1210.008,1071.927,1348.089,864.229,0.005%
,1999,1999,"Crawford County, OH",39033,All other non-drug and non-alcohol causes,O9,Male,M,233,22776,1023.007,891.649,1154.365,1137.707,0.004%
,1999,1999,"Cuyahoga County, OH",39035,Drug poisonings (overdose) Unintentional (X40-X44),D1,Female,F,17,738902,Unreliable,1.34,3.684,Unreliable,0.000%
,1999,1999,"Cuyahoga County, OH",39035,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,41,660850,6.204,4.452,8.417,6.254,0.001%
,1999,1999,"Cuyahoga County, OH",39035,All other alcohol-induced causes,A9,Female,F,16,738902,Unreliable,1.238,3.516,Unreliable,0.000%
,1999,1999,"Cuyahoga County, OH",39035,All other alcohol-induced causes,A9,Male,M,54,660850,8.171,6.139,10.662,8.21,0.001%
,1999,1999,"Cuyahoga County, OH",39035,All other non-drug and non-alcohol causes,O9,Female,F,7984,738902,1080.522,1056.82,1104.224,765.381,0.123%
,1999,1999,"Cuyahoga County, OH",39035,All other non-drug and non-alcohol causes,O9,Male,M,6912,660850,1045.926,1021.268,1070.584,1096.514,0.106%
,1999,1999,"Darke County, OH",39037,All other non-drug and non-alcohol causes,O9,Female,F,282,27242,1035.166,914.346,1155.987,710.647,0.004%
,1999,1999,"Darke County, OH",39037,All other non-drug and non-alcohol causes,O9,Male,M,268,26133,1025.523,902.741,1148.305,1078.339,0.004%
,1999,1999,"Defiance County, OH",39039,All other non-drug and non-alcohol causes,O9,Female,F,166,20131,824.599,699.156,950.041,679.483,0.003%
,1999,1999,"Defiance County, OH",39039,All other non-drug and non-alcohol causes,O9,Male,M,156,19581,796.691,671.67,921.712,991.871,0.002%
,1999,1999,"Delaware County, OH",39041,All other non-drug and non-alcohol causes,O9,Female,F,299,53323,560.734,497.175,624.293,719.919,0.005%
,1999,1999,"Delaware County, OH",39041,All other non-drug and non-alcohol causes,O9,Male,M,262,52195,501.964,441.181,562.746,902.627,0.004%
,1999,1999,"Erie County, OH",39043,All other non-drug and non-alcohol causes,O9,Female,F,378,40791,926.675,833.255,1020.095,701.219,0.006%
,1999,1999,"Erie County, OH",39043,All other non-drug and non-alcohol causes,O9,Male,M,398,38722,1027.839,926.858,1128.821,1017.073,0.006%
,1999,1999,"Fairfield County, OH",39045,All other non-drug and non-alcohol causes,O9,Female,F,526,61000,862.295,788.603,935.987,805.243,0.008%
,1999,1999,"Fairfield County, OH",39045,All other non-drug and non-alcohol causes,O9,Male,M,487,60431,805.878,734.303,877.453,1103.259,0.007%
,1999,1999,"Fayette County, OH",39047,All other non-drug and non-alcohol causes,O9,Female,F,184,14427,1275.386,1091.102,1459.671,980.212,0.003%
,1999,1999,"Fayette County, OH",39047,All other non-drug and non-alcohol causes,O9,Male,M,145,13993,1036.232,867.566,1204.899,1116.96,0.002%
,1999,1999,"Franklin County, OH",39049,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,27,515034,5.242,3.455,7.627,5.481,0.000%
,1999,1999,"Franklin County, OH",39049,All other alcohol-induced causes,A9,Male,M,36,515034,6.99,4.896,9.677,7.984,0.001%
,1999,1999,"Franklin County, OH",39049,All other non-drug and non-alcohol causes,O9,Female,F,4306,546189,788.372,764.824,811.92,829.174,0.066%
,1999,1999,"Franklin County, OH",39049,All other non-drug and non-alcohol causes,O9,Male,M,3852,515034,747.912,724.293,771.531,1192.91,0.059%
,1999,1999,"Fulton County, OH",39051,All other non-drug and non-alcohol causes,O9,Female,F,195,21465,908.456,780.946,1035.965,714.747,0.003%
,1999,1999,"Fulton County, OH",39051,All other non-drug and non-alcohol causes,O9,Male,M,176,20522,857.616,730.912,984.321,1076.437,0.003%
,1999,1999,"Gallia County, OH",39053,All other non-drug and non-alcohol causes,O9,Female,F,147,15952,921.515,772.544,1070.485,762.529,0.002%
,1999,1999,"Gallia County, OH",39053,All other non-drug and non-alcohol causes,O9,Male,M,153,15204,1006.314,846.857,1165.771,1147.663,0.002%
,1999,1999,"Geauga County, OH",39055,All other non-drug and non-alcohol causes,O9,Female,F,331,45777,723.071,645.173,800.968,641.016,0.005%
,1999,1999,"Geauga County, OH",39055,All other non-drug and non-alcohol causes,O9,Male,M,302,44308,681.592,604.719,758.466,883.991,0.005%
,1999,1999,"Greene County, OH",39057,All other non-drug and non-alcohol causes,O9,Female,F,599,75663,791.668,728.269,855.068,755.553,0.009%
,1999,1999,"Greene County, OH",39057,All other non-drug and non-alcohol causes,O9,Male,M,566,71816,788.125,723.196,853.055,1113.247,0.009%
,1999,1999,"Guernsey County, OH",39059,All other non-drug and non-alcohol causes,O9,Female,F,214,21000,1019.048,882.513,1155.583,793.648,0.003%
,1999,1999,"Guernsey County, OH",39059,All other non-drug and non-alcohol causes,O9,Male,M,218,19754,1103.574,957.077,1250.071,1227.477,0.003%
,1999,1999,"Hamilton County, OH",39061,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,23,404892,5.681,3.601,8.524,5.96,0.000%
,1999,1999,"Hamilton County, OH",39061,All other alcohol-induced causes,A9,Female,F,12,445025,Unreliable,1.393,4.71,Unreliable,0.000%
,1999,1999,"Hamilton County, OH",39061,All other alcohol-induced causes,A9,Male,M,52,404892,12.843,9.592,16.842,13.807,0.001%
,1999,1999,"Hamilton County, OH",39061,All other non-drug and non-alcohol causes,O9,Female,F,4664,445025,1048.031,1017.953,1078.109,813.532,0.072%
,1999,1999,"Hamilton County, OH",39061,All other non-drug and non-alcohol causes,O9,Male,M,3738,404892,923.209,893.613,952.805,1125.675,0.057%
,1999,1999,"Hancock County, OH",39063,All other non-drug and non-alcohol causes,O9,Female,F,309,36551,845.394,751.132,939.656,655.968,0.005%
,1999,1999,"Hancock County, OH",39063,All other non-drug and non-alcohol causes,O9,Male,M,278,34468,806.545,711.733,901.357,966.398,0.004%
,1999,1999,"Hardin County, OH",39065,All other non-drug and non-alcohol causes,O9,Female,F,160,16296,981.836,829.699,1133.973,761.825,0.002%
,1999,1999,"Hardin County, OH",39065,All other non-drug and non-alcohol causes,O9,Male,M,147,15670,938.098,786.447,1089.749,1151.574,0.002%
,1999,1999,"Harrison County, OH",39067,All other non-drug and non-alcohol causes,O9,Female,F,96,8175,1174.312,951.193,1434.034,727.707,0.001%
,1999,1999,"Harrison County, OH",39067,All other non-drug and non-alcohol causes,O9,Male,M,88,7705,1142.116,916.011,1407.121,1041.411,0.001%
,1999,1999,"Henry County, OH",39069,All other non-drug and non-alcohol causes,O9,Female,F,137,14815,924.738,769.887,1079.59,673.96,0.002%
,1999,1999,"Henry County, OH",39069,All other non-drug and non-alcohol causes,O9,Male,M,142,14452,982.563,820.951,1144.174,1180.049,0.002%
,1999,1999,"Highland County, OH",39071,All other non-drug and non-alcohol causes,O9,Female,F,226,20751,1089.104,947.11,1231.099,852.023,0.003%
,1999,1999,"Highland County, OH",39071,All other non-drug and non-alcohol causes,O9,Male,M,223,19788,1126.946,979.033,1274.859,1265.714,0.003%
,1999,1999,"Hocking County, OH",39073,All other non-drug and non-alcohol causes,O9,Female,F,139,14151,982.263,818.966,1145.559,861.975,0.002%
,1999,1999,"Hocking County, OH",39073,All other non-drug and non-alcohol causes,O9,Male,M,132,14071,938.1,778.063,1098.136,1066.561,0.002%
,1999,1999,"Holmes County, OH",39075,All other non-drug and non-alcohol causes,O9,Female,F,132,19364,681.677,565.386,797.969,673.995,0.002%
,1999,1999,"Holmes County, OH",39075,All other non-drug and non-alcohol causes,O9,Male,M,140,19230,728.029,607.431,848.627,1061.949,0.002%
,1999,1999,"Huron County, OH",39077,All other non-drug and non-alcohol causes,O9,Female,F,271,30230,896.46,789.727,1003.194,795.114,0.004%
,1999,1999,"Huron County, OH",39077,All other non-drug and non-alcohol causes,O9,Male,M,266,29036,916.104,806.011,1026.197,1211.251,0.004%
,1999,1999,"Jackson County, OH",39079,All other non-drug and non-alcohol causes,O9,Female,F,180,16902,1064.963,909.383,1220.543,827.812,0.003%
,1999,1999,"Jackson County, OH",39079,All other non-drug and non-alcohol causes,O9,Male,M,182,15736,1156.584,988.55,1324.618,1403.14,0.003%
,1999,1999,"Jefferson County, OH",39081,All other non-drug and non-alcohol causes,O9,Female,F,465,39010,1192.002,1083.658,1300.346,744.794,0.007%
,1999,1999,"Jefferson County, OH",39081,All other non-drug and non-alcohol causes,O9,Male,M,526,35536,1480.189,1353.692,1606.686,1345.911,0.008%
,1999,1999,"Knox County, OH",39083,All other non-drug and non-alcohol causes,O9,Female,F,270,27796,971.363,855.497,1087.229,753.059,0.004%
,1999,1999,"Knox County, OH",39083,All other non-drug and non-alcohol causes,O9,Male,M,279,26265,1062.25,937.603,1186.897,1233.639,0.004%
,1999,1999,"Lake County, OH",39085,All other non-drug and non-alcohol causes,O9,Female,F,1065,117031,910.015,855.36,964.67,723.045,0.016%
,1999,1999,"Lake County, OH",39085,All other non-drug and non-alcohol causes,O9,Male,M,971,110574,878.145,822.91,933.38,1022.3,0.015%
,1999,1999,"Lawrence County, OH",39087,All other non-drug and non-alcohol causes,O9,Female,F,370,32556,1136.503,1020.699,1252.308,943.066,0.006%
,1999,1999,"Lawrence County, OH",39087,All other non-drug and non-alcohol causes,O9,Male,M,339,29967,1131.244,1010.82,1251.668,1255.02,0.005%
,1999,1999,"Licking County, OH",39089,All other non-drug and non-alcohol causes,O9,Female,F,634,73761,859.533,792.625,926.44,778.341,0.010%
,1999,1999,"Licking County, OH",39089,All other non-drug and non-alcohol causes,O9,Male,M,557,69936,796.442,730.3,862.585,1064.673,0.009%
,1999,1999,"Logan County, OH",39091,All other non-drug and non-alcohol causes,O9,Female,F,257,23515,1092.919,959.298,1226.541,873.16,0.004%
,1999,1999,"Logan County, OH",39091,All other non-drug and non-alcohol causes,O9,Male,M,230,22548,1020.046,888.217,1151.875,1237.82,0.004%
,1999,1999,"Lorain County, OH",39093,All other non-drug and non-alcohol causes,O9,Female,F,1265,144429,875.863,827.596,924.13,775.116,0.019%
,1999,1999,"Lorain County, OH",39093,All other non-drug and non-alcohol causes,O9,Male,M,1207,138935,868.752,819.74,917.763,1089.368,0.019%
,1999,1999,"Lucas County, OH",39095,All other alcohol-induced causes,A9,Female,F,11,236688,Unreliable,2.32,8.316,Unreliable,0.000%
,1999,1999,"Lucas County, OH",39095,All other alcohol-induced causes,A9,Male,M,27,218827,12.339,8.131,17.952,13.341,0.000%
,1999,1999,"Lucas County, OH",39095,All other non-drug and non-alcohol causes,O9,Female,F,2430,236688,1026.668,985.847,1067.489,830.065,0.037%
,1999,1999,"Lucas County, OH",39095,All other non-drug and non-alcohol causes,O9,Male,M,2121,218827,969.259,928.009,1010.509,1203.504,0.033%
,1999,1999,"Madison County, OH",39097,All other non-drug and non-alcohol causes,O9,Female,F,193,18560,1039.871,893.162,1186.58,952.807,0.003%
,1999,1999,"Madison County, OH",39097,All other non-drug and non-alcohol causes,O9,Male,M,152,21739,699.204,588.047,810.362,1081.414,0.002%
,1999,1999,"Mahoning County, OH",39099,All other non-drug and non-alcohol causes,O9,Female,F,1652,135500,1219.188,1160.396,1277.981,797.453,0.025%
,1999,1999,"Mahoning County, OH",39099,All other non-drug and non-alcohol causes,O9,Male,M,1589,123645,1285.131,1221.942,1348.32,1227.2,0.024%
,1999,1999,"Marion County, OH",39101,All other non-drug and non-alcohol causes,O9,Female,F,350,32193,1087.193,973.292,1201.094,839.559,0.005%
,1999,1999,"Marion County, OH",39101,All other non-drug and non-alcohol causes,O9,Male,M,344,34340,1001.747,895.886,1107.608,1304.86,0.005%
,1999,1999,"Medina County, OH",39103,All other non-drug and non-alcohol causes,O9,Female,F,564,75642,745.618,684.081,807.154,755.344,0.009%
,1999,1999,"Medina County, OH",39103,All other non-drug and non-alcohol causes,O9,Male,M,481,73495,654.466,595.978,712.955,963.655,0.007%
,1999,1999,"Meigs County, OH",39105,All other non-drug and non-alcohol causes,O9,Female,F,127,11925,1064.99,879.765,1250.214,802.128,0.002%
,1999,1999,"Meigs County, OH",39105,All other non-drug and non-alcohol causes,O9,Male,M,127,11284,1125.487,929.741,1321.234,1249.228,0.002%
,1999,1999,"Mercer County, OH",39107,All other non-drug and non-alcohol causes,O9,Female,F,163,20501,795.083,673.023,917.144,621.828,0.003%
,1999,1999,"Mercer County, OH",39107,All other non-drug and non-alcohol causes,O9,Male,M,181,20457,884.783,755.883,1013.683,1023.321,0.003%
,1999,1999,"Miami County, OH",39109,All other non-drug and non-alcohol causes,O9,Female,F,470,50274,934.877,850.356,1019.397,758.374,0.007%
,1999,1999,"Miami County, OH",39109,All other non-drug and non-alcohol causes,O9,Male,M,421,48313,871.401,788.161,954.641,1098.918,0.006%
,1999,1999,"Monroe County, OH",39111,All other non-drug and non-alcohol causes,O9,Female,F,96,7718,1243.846,1007.515,1518.947,839.554,0.001%
,1999,1999,"Monroe County, OH",39111,All other non-drug and non-alcohol causes,O9,Male,M,103,7515,1370.592,1105.897,1635.287,1381.881,0.002%
,1999,1999,"Montgomery County, OH",39113,Drug poisonings (overdose) Unintentional (X40-X44),D1,Female,F,12,292270,Unreliable,2.122,7.172,Unreliable,0.000%
,1999,1999,"Montgomery County, OH",39113,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,45,269674,16.687,12.172,22.328,16.793,0.001%
,1999,1999,"Montgomery County, OH",39113,All other alcohol-induced causes,A9,Male,M,30,269674,11.125,7.506,15.881,11.276,0.000%
,1999,1999,"Montgomery County, OH",39113,All other non-drug and non-alcohol causes,O9,Female,F,2832,292270,968.967,933.279,1004.655,796.546,0.043%
,1999,1999,"Montgomery County, OH",39113,All other non-drug and non-alcohol causes,O9,Male,M,2721,269674,1008.996,971.084,1046.908,1201.013,0.042%
,1999,1999,"Morgan County, OH",39115,All other non-drug and non-alcohol causes,O9,Female,F,77,7553,1019.462,804.539,1274.155,744.089,0.001%
,1999,1999,"Morgan County, OH",39115,All other non-drug and non-alcohol causes,O9,Male,M,89,7290,1220.85,980.441,1502.366,1308.854,0.001%
,1999,1999,"Morrow County, OH",39117,All other non-drug and non-alcohol causes,O9,Female,F,124,15641,792.788,653.247,932.329,776.001,0.002%
,1999,1999,"Morrow County, OH",39117,All other non-drug and non-alcohol causes,O9,Male,M,125,15557,803.497,662.638,944.356,990.984,0.002%
,1999,1999,"Muskingum County, OH",39119,All other non-drug and non-alcohol causes,O9,Female,F,470,43964,1069.057,972.405,1165.708,808.209,0.007%
,1999,1999,"Muskingum County, OH",39119,All other non-drug and non-alcohol causes,O9,Male,M,421,40424,1041.461,941.975,1140.946,1186.989,0.006%
,1999,1999,"Noble County, OH",39121,All other non-drug and non-alcohol causes,O9,Female,F,48,6077,789.863,582.382,1047.24,562.148,0.001%
,1999,1999,"Noble County, OH",39121,All other non-drug and non-alcohol causes,O9,Male,M,58,7932,731.215,555.241,945.264,1011.574,0.001%
,1999,1999,"Ottawa County, OH",39123,All other non-drug and non-alcohol causes,O9,Female,F,238,20773,1145.718,1000.157,1291.279,809.48,0.004%
,1999,1999,"Ottawa County, OH",39123,All other non-drug and non-alcohol causes,O9,Male,M,224,20244,1106.501,961.596,1251.406,1057.118,0.003%
,1999,1999,"Paulding County, OH",39125,All other non-drug and non-alcohol causes,O9,Female,F,84,10370,810.029,646.111,1002.873,703.483,0.001%
,1999,1999,"Paulding County, OH",39125,All other non-drug and non-alcohol causes,O9,Male,M,105,10044,1045.4,845.44,1245.361,1311.45,0.002%
,1999,1999,"Perry County, OH",39127,All other non-drug and non-alcohol causes,O9,Female,F,178,17066,1043.009,889.783,1196.236,949.888,0.003%
