Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2008,2008,"Twin Falls County, ID",16083,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,180,3442,5229.518,4465.539,5993.497,0.007%
,2008,2008,"Twin Falls County, ID",16083,All other non-drug and non-alcohol causes,O9,85+ years,85+,219,1564,14002.558,12147.995,15857.12,0.009%
,2008,2008,"Valley County, ID",16085,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,13,382,Unreliable,1812.037,5819.474,0.001%
,2008,2008,"Valley County, ID",16085,All other non-drug and non-alcohol causes,O9,85+ years,85+,14,112,Unreliable,6833.875,20972.875,0.001%
,2008,2008,"Washington County, ID",16087,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,11,1404,Unreliable,391.111,1401.858,0.000%
,2008,2008,"Washington County, ID",16087,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,29,1110,2612.613,1749.719,3752.156,0.001%
,2008,2008,"Washington County, ID",16087,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,35,601,5823.627,4056.389,8099.268,0.001%
,2008,2008,"Washington County, ID",16087,All other non-drug and non-alcohol causes,O9,85+ years,85+,46,295,15593.22,11416.264,20799.173,0.002%
,2008,2008,"Adams County, IL",17001,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,14,8291,Unreliable,92.316,283.315,0.001%
,2008,2008,"Adams County, IL",17001,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,39,9807,397.675,282.787,543.634,0.002%
,2008,2008,"Adams County, IL",17001,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,74,8017,923.039,724.788,1158.792,0.003%
,2008,2008,"Adams County, IL",17001,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,122,5486,2223.843,1829.222,2618.463,0.005%
,2008,2008,"Adams County, IL",17001,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,240,4248,5649.718,4934.93,6364.505,0.010%
,2008,2008,"Adams County, IL",17001,All other non-drug and non-alcohol causes,O9,85+ years,85+,334,1968,16971.545,15151.407,18791.682,0.014%
,2008,2008,"Alexander County, IL",17003,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,13,1074,Unreliable,644.505,2069.869,0.001%
,2008,2008,"Alexander County, IL",17003,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,27,809,3337.454,2199.415,4855.828,0.001%
,2008,2008,"Alexander County, IL",17003,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,28,481,5821.206,3868.133,8413.272,0.001%
,2008,2008,"Alexander County, IL",17003,All other non-drug and non-alcohol causes,O9,85+ years,85+,28,155,18064.516,12003.69,26108.284,0.001%
,2008,2008,"Bond County, IL",17005,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,11,2713,Unreliable,202.403,725.473,0.000%
,2008,2008,"Bond County, IL",17005,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,16,2079,Unreliable,439.896,1249.785,0.001%
,2008,2008,"Bond County, IL",17005,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,25,1346,1857.355,1201.987,2741.828,0.001%
,2008,2008,"Bond County, IL",17005,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,50,936,5341.88,3964.85,7042.628,0.002%
,2008,2008,"Bond County, IL",17005,All other non-drug and non-alcohol causes,O9,85+ years,85+,45,402,11194.03,8165.037,14978.507,0.002%
,2008,2008,"Boone County, IL",17007,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,21,7689,273.117,169.065,417.49,0.001%
,2008,2008,"Boone County, IL",17007,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,42,5536,758.671,546.781,1025.503,0.002%
,2008,2008,"Boone County, IL",17007,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,72,3519,2046.036,1600.9,2576.634,0.003%
,2008,2008,"Boone County, IL",17007,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,110,1871,5879.209,4780.51,6977.908,0.004%
,2008,2008,"Boone County, IL",17007,All other non-drug and non-alcohol causes,O9,85+ years,85+,91,650,14000,11271.96,17188.92,0.004%
,2008,2008,"Brown County, IL",17009,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,15,438,Unreliable,1916.747,5648.459,0.001%
,2008,2008,"Brown County, IL",17009,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,10,279,Unreliable,1718.781,6591.541,0.000%
,2008,2008,"Brown County, IL",17009,All other non-drug and non-alcohol causes,O9,85+ years,85+,18,121,Unreliable,8816.43,23510.529,0.001%
,2008,2008,"Bureau County, IL",17011,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,16,5325,Unreliable,171.745,487.944,0.001%
,2008,2008,"Bureau County, IL",17011,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,38,4552,834.798,590.753,1145.827,0.002%
,2008,2008,"Bureau County, IL",17011,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,63,3008,2094.415,1609.411,2679.657,0.003%
,2008,2008,"Bureau County, IL",17011,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,108,2221,4862.674,3945.569,5779.78,0.004%
,2008,2008,"Bureau County, IL",17011,All other non-drug and non-alcohol causes,O9,85+ years,85+,153,989,15470.172,13018.821,17921.523,0.006%
,2008,2008,"Calhoun County, IL",17013,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,16,536,Unreliable,1706.239,4847.582,0.001%
,2008,2008,"Calhoun County, IL",17013,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,19,348,Unreliable,3287.164,8526.086,0.001%
,2008,2008,"Calhoun County, IL",17013,All other non-drug and non-alcohol causes,O9,85+ years,85+,29,133,21804.511,14602.917,31314.985,0.001%
,2008,2008,"Carroll County, IL",17015,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,24,2300,1043.478,668.577,1552.612,0.001%
,2008,2008,"Carroll County, IL",17015,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,32,1696,1886.792,1290.566,2663.585,0.001%
,2008,2008,"Carroll County, IL",17015,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,57,1126,5062.167,3834.035,6558.645,0.002%
,2008,2008,"Carroll County, IL",17015,All other non-drug and non-alcohol causes,O9,85+ years,85+,67,461,14533.623,11263.412,18457.119,0.003%
,2008,2008,"Cass County, IL",17017,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,1969,Unreliable,314.907,1064.581,0.000%
,2008,2008,"Cass County, IL",17017,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,11,1536,Unreliable,357.5,1281.385,0.000%
,2008,2008,"Cass County, IL",17017,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,32,1108,2888.087,1975.451,4077.112,0.001%
,2008,2008,"Cass County, IL",17017,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,37,741,4993.252,3515.699,6882.549,0.001%
,2008,2008,"Cass County, IL",17017,All other non-drug and non-alcohol causes,O9,85+ years,85+,63,313,20127.796,15466.802,25752.105,0.003%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,< 1 year,1,15,2368,Unreliable,354.533,1044.774,0.001%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,18,55115,Unreliable,19.356,51.615,0.001%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,21,28620,73.375,45.421,112.162,0.001%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,27,21541,125.342,82.602,182.367,0.001%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,57,23157,246.146,186.428,318.912,0.002%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,127,17841,711.844,588.038,835.649,0.005%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,171,9947,1719.111,1461.442,1976.78,0.007%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,295,6829,4319.813,3826.855,4812.771,0.012%
,2008,2008,"Champaign County, IL",17019,All other non-drug and non-alcohol causes,O9,85+ years,85+,390,2836,13751.763,12386.922,15116.604,0.016%
,2008,2008,"Christian County, IL",17021,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,20,5354,373.552,228.177,576.922,0.001%
,2008,2008,"Christian County, IL",17021,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,42,4188,1002.865,722.775,1355.583,0.002%
,2008,2008,"Christian County, IL",17021,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,58,2967,1954.837,1484.386,2527.076,0.002%
,2008,2008,"Christian County, IL",17021,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,91,2084,4366.603,3515.726,5361.227,0.004%
,2008,2008,"Christian County, IL",17021,All other non-drug and non-alcohol causes,O9,85+ years,85+,154,944,16313.559,13736.975,18890.144,0.006%
,2008,2008,"Clark County, IL",17023,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,2525,Unreliable,274.138,880.411,0.001%
,2008,2008,"Clark County, IL",17023,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,26,2020,1287.129,840.791,1885.94,0.001%
,2008,2008,"Clark County, IL",17023,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,24,1491,1609.658,1031.34,2395.042,0.001%
,2008,2008,"Clark County, IL",17023,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,74,1012,7312.253,5741.727,9179.875,0.003%
,2008,2008,"Clark County, IL",17023,All other non-drug and non-alcohol causes,O9,85+ years,85+,68,451,15077.605,11708.364,19114.483,0.003%
,2008,2008,"Clay County, IL",17025,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,2103,Unreliable,294.842,996.748,0.000%
,2008,2008,"Clay County, IL",17025,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,25,1802,1387.347,897.822,2048.002,0.001%
,2008,2008,"Clay County, IL",17025,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,37,1227,3015.485,2123.173,4156.454,0.001%
,2008,2008,"Clay County, IL",17025,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,46,918,5010.893,3668.625,6683.83,0.002%
,2008,2008,"Clay County, IL",17025,All other non-drug and non-alcohol causes,O9,85+ years,85+,54,393,13740.458,10322.244,17928.275,0.002%
,2008,2008,"Clinton County, IL",17027,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,5357,Unreliable,89.517,343.297,0.000%
,2008,2008,"Clinton County, IL",17027,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,17,5922,Unreliable,167.227,459.62,0.001%
,2008,2008,"Clinton County, IL",17027,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,42,4011,1047.12,754.67,1415.403,0.002%
,2008,2008,"Clinton County, IL",17027,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,51,2672,1908.683,1421.148,2509.574,0.002%
,2008,2008,"Clinton County, IL",17027,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,96,1982,4843.592,3923.31,5914.85,0.004%
,2008,2008,"Clinton County, IL",17027,All other non-drug and non-alcohol causes,O9,85+ years,85+,133,780,17051.282,14153.356,19949.208,0.005%
,2008,2008,"Coles County, IL",17029,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,11,5768,Unreliable,95.201,341.229,0.000%
,2008,2008,"Coles County, IL",17029,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,5318,Unreliable,90.173,345.814,0.000%
,2008,2008,"Coles County, IL",17029,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,31,6788,456.688,310.297,648.232,0.001%
,2008,2008,"Coles County, IL",17029,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,57,5438,1048.179,793.881,1358.042,0.002%
,2008,2008,"Coles County, IL",17029,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,97,3582,2707.984,2195.986,3303.524,0.004%
,2008,2008,"Coles County, IL",17029,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,147,2568,5724.299,4798.92,6649.678,0.006%
,2008,2008,"Coles County, IL",17029,All other non-drug and non-alcohol causes,O9,85+ years,85+,172,1137,15127.529,12866.741,17388.317,0.007%
,2008,2008,"Cook County, IL",17031,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-24 years,15-24,35,734071,4.768,3.321,6.631,0.001%
,2008,2008,"Cook County, IL",17031,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-34 years,25-34,90,822154,10.947,8.803,13.456,0.004%
,2008,2008,"Cook County, IL",17031,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-44 years,35-44,144,721017,19.972,16.71,23.234,0.006%
,2008,2008,"Cook County, IL",17031,Drug poisonings (overdose) Unintentional (X40-X44),D1,45-54 years,45-54,156,717750,21.735,18.324,25.145,0.006%
,2008,2008,"Cook County, IL",17031,Drug poisonings (overdose) Unintentional (X40-X44),D1,55-64 years,55-64,34,535373,6.351,4.398,8.874,0.001%
,2008,2008,"Cook County, IL",17031,Drug poisonings (overdose) Suicide (X60-X64),D2,35-44 years,35-44,12,721017,Unreliable,0.86,2.907,0.000%
,2008,2008,"Cook County, IL",17031,Drug poisonings (overdose) Suicide (X60-X64),D2,45-54 years,45-54,20,717750,2.786,1.702,4.304,0.001%
,2008,2008,"Cook County, IL",17031,Drug poisonings (overdose) Suicide (X60-X64),D2,55-64 years,55-64,12,535373,Unreliable,1.158,3.915,0.000%
,2008,2008,"Cook County, IL",17031,All other alcohol-induced causes,A9,25-34 years,25-34,12,822154,Unreliable,0.754,2.55,0.000%
,2008,2008,"Cook County, IL",17031,All other alcohol-induced causes,A9,35-44 years,35-44,48,721017,6.657,4.909,8.827,0.002%
,2008,2008,"Cook County, IL",17031,All other alcohol-induced causes,A9,45-54 years,45-54,112,717750,15.604,12.714,18.494,0.005%
,2008,2008,"Cook County, IL",17031,All other alcohol-induced causes,A9,55-64 years,55-64,66,535373,12.328,9.534,15.684,0.003%
,2008,2008,"Cook County, IL",17031,All other alcohol-induced causes,A9,65-74 years,65-74,34,315296,10.784,7.468,15.069,0.001%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,< 1 year,1,589,69487,847.641,779.185,916.096,0.024%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,1-4 years,1-4,79,274061,28.826,22.822,35.925,0.003%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,5-14 years,5-14,104,675989,15.385,12.428,18.342,0.004%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,546,734071,74.38,68.141,80.619,0.022%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,700,822154,85.142,78.835,91.45,0.028%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,1150,721017,159.497,150.278,168.715,0.047%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,3151,717750,439.011,423.682,454.34,0.127%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,4919,535373,918.799,893.122,944.475,0.199%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,6530,315296,2071.07,2020.836,2121.303,0.264%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,10317,209400,4926.934,4831.861,5022.007,0.417%
,2008,2008,"Cook County, IL",17031,All other non-drug and non-alcohol causes,O9,85+ years,85+,11892,87233,13632.456,13387.435,13877.476,0.481%
,2008,2008,"Crawford County, IL",17033,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,11,3121,Unreliable,175.944,630.634,0.000%
,2008,2008,"Crawford County, IL",17033,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,24,2433,986.436,632.03,1467.739,0.001%
,2008,2008,"Crawford County, IL",17033,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,43,1692,2541.371,1839.19,3423.202,0.002%
,2008,2008,"Crawford County, IL",17033,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,72,1203,5985.037,4682.933,7537.137,0.003%
,2008,2008,"Crawford County, IL",17033,All other non-drug and non-alcohol causes,O9,85+ years,85+,75,501,14970.06,11774.85,18765.12,0.003%
,2008,2008,"Cumberland County, IL",17035,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,12,1370,Unreliable,452.593,1530.044,0.000%
,2008,2008,"Cumberland County, IL",17035,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,16,916,Unreliable,998.41,2836.576,0.001%
,2008,2008,"Cumberland County, IL",17035,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,30,616,4870.13,3285.877,6952.403,0.001%
,2008,2008,"Cumberland County, IL",17035,All other non-drug and non-alcohol causes,O9,85+ years,85+,47,283,16607.774,12202.728,22084.852,0.002%
,2008,2008,"DeKalb County, IL",17037,All other non-drug and non-alcohol causes,O9,< 1 year,1,11,1372,Unreliable,400.233,1434.554,0.000%
,2008,2008,"DeKalb County, IL",17037,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,12477,Unreliable,38.434,147.394,0.000%
,2008,2008,"DeKalb County, IL",17037,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,31,12820,241.81,164.298,343.229,0.001%
,2008,2008,"DeKalb County, IL",17037,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,61,9098,670.477,512.861,861.255,0.002%
,2008,2008,"DeKalb County, IL",17037,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,86,5066,1697.592,1357.853,2096.509,0.003%
,2008,2008,"DeKalb County, IL",17037,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,166,3339,4971.548,4215.249,5727.848,0.007%
,2008,2008,"DeKalb County, IL",17037,All other non-drug and non-alcohol causes,O9,85+ years,85+,241,1498,16088.117,14056.917,18119.318,0.010%
,2008,2008,"De Witt County, IL",17039,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,20,2062,969.932,592.464,1497.983,0.001%
,2008,2008,"De Witt County, IL",17039,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,39,1452,2685.95,1909.979,3671.775,0.002%
,2008,2008,"De Witt County, IL",17039,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,46,899,5116.796,3746.16,6825.09,0.002%
,2008,2008,"De Witt County, IL",17039,All other non-drug and non-alcohol causes,O9,85+ years,85+,64,384,16666.667,12835.333,21283,0.003%
,2008,2008,"Douglas County, IL",17041,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,11,2941,Unreliable,186.712,669.231,0.000%
,2008,2008,"Douglas County, IL",17041,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,12,2260,Unreliable,274.359,927.504,0.000%
,2008,2008,"Douglas County, IL",17041,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,33,1570,2101.911,1446.85,2951.861,0.001%
,2008,2008,"Douglas County, IL",17041,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,60,1120,5357.143,4088.089,6895.714,0.002%
,2008,2008,"Douglas County, IL",17041,All other non-drug and non-alcohol causes,O9,85+ years,85+,85,449,18930.958,15121.292,23408.508,0.003%
,2008,2008,"DuPage County, IL",17043,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-24 years,15-24,25,120853,20.686,13.387,30.537,0.001%
,2008,2008,"DuPage County, IL",17043,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-34 years,25-34,16,115846,Unreliable,7.894,22.429,0.001%
,2008,2008,"DuPage County, IL",17043,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-44 years,35-44,16,132929,Unreliable,6.88,19.547,0.001%
,2008,2008,"DuPage County, IL",17043,Drug poisonings (overdose) Unintentional (X40-X44),D1,45-54 years,45-54,17,147419,Unreliable,6.718,18.463,0.001%
,2008,2008,"DuPage County, IL",17043,All other alcohol-induced causes,A9,45-54 years,45-54,10,147419,Unreliable,3.253,12.475,0.000%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,< 1 year,1,71,10564,672.094,524.912,847.752,0.003%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,5-14 years,5-14,15,129646,Unreliable,6.476,19.083,0.001%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,30,120853,24.824,16.748,35.437,0.001%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,49,115846,42.298,31.292,55.919,0.002%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,87,132929,65.448,52.422,80.731,0.004%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,373,147419,253.02,227.343,278.698,0.015%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,590,104717,563.423,517.96,608.887,0.024%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,787,52275,1505.5,1400.316,1610.684,0.032%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,1555,33030,4707.841,4473.843,4941.84,0.063%
,2008,2008,"DuPage County, IL",17043,All other non-drug and non-alcohol causes,O9,85+ years,85+,2198,15331,14336.964,13737.588,14936.34,0.089%
,2008,2008,"Edgar County, IL",17045,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,2892,Unreliable,239.349,768.686,0.001%
,2008,2008,"Edgar County, IL",17045,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,21,2466,851.582,527.146,1301.736,0.001%
,2008,2008,"Edgar County, IL",17045,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,44,1730,2543.353,1848,3414.324,0.002%
,2008,2008,"Edgar County, IL",17045,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,71,1172,6058.02,4731.375,7641.345,0.003%
,2008,2008,"Edgar County, IL",17045,All other non-drug and non-alcohol causes,O9,85+ years,85+,81,493,16430.02,13047.736,20421.037,0.003%
,2008,2008,"Edwards County, IL",17047,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,11,605,Unreliable,907.636,3253.236,0.000%
,2008,2008,"Edwards County, IL",17047,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,20,435,4597.701,2808.414,7100.782,0.001%
,2008,2008,"Edwards County, IL",17047,All other non-drug and non-alcohol causes,O9,85+ years,85+,33,158,20886.076,14376.93,29331.778,0.001%
,2008,2008,"Effingham County, IL",17049,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,23,5326,431.844,273.75,647.977,0.001%
,2008,2008,"Effingham County, IL",17049,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,27,3903,691.776,455.887,1006.499,0.001%
,2008,2008,"Effingham County, IL",17049,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,44,2555,1722.114,1251.288,2311.851,0.002%
,2008,2008,"Effingham County, IL",17049,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,84,1769,4748.445,3787.55,5878.908,0.003%
,2008,2008,"Effingham County, IL",17049,All other non-drug and non-alcohol causes,O9,85+ years,85+,103,751,13715.047,11066.335,16363.759,0.004%
,2008,2008,"Fayette County, IL",17051,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,10,3302,Unreliable,145.227,556.947,0.000%
,2008,2008,"Fayette County, IL",17051,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,22,2519,873.362,547.328,1322.279,0.001%
,2008,2008,"Fayette County, IL",17051,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,41,1808,2267.699,1627.346,3076.383,0.002%
,2008,2008,"Fayette County, IL",17051,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,50,1255,3984.064,2957.052,5252.51,0.002%
,2008,2008,"Fayette County, IL",17051,All other non-drug and non-alcohol causes,O9,85+ years,85+,75,466,16094.421,12659.227,20174.517,0.003%
,2008,2008,"Ford County, IL",17053,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,15,1614,Unreliable,520.158,1532.853,0.001%
,2008,2008,"Ford County, IL",17053,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,30,1214,2471.17,1667.298,3527.743,0.001%
,2008,2008,"Ford County, IL",17053,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,53,895,5921.788,4435.834,7745.817,0.002%
,2008,2008,"Ford County, IL",17053,All other non-drug and non-alcohol causes,O9,85+ years,85+,93,508,18307.087,14776.199,22427.463,0.004%
,2008,2008,"Franklin County, IL",17055,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,13,5041,Unreliable,137.314,440.992,0.001%
,2008,2008,"Franklin County, IL",17055,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,47,5652,831.564,611,1105.806,0.002%
,2008,2008,"Franklin County, IL",17055,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,48,5016,956.938,705.569,1268.756,0.002%
,2008,2008,"Franklin County, IL",17055,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,103,3807,2705.542,2183.036,3228.049,0.004%
,2008,2008,"Franklin County, IL",17055,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,125,2371,5272.037,4347.808,6196.266,0.005%
,2008,2008,"Franklin County, IL",17055,All other non-drug and non-alcohol causes,O9,85+ years,85+,199,1052,18916.35,16288.099,21544.601,0.008%
,2008,2008,"Fulton County, IL",17057,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,12,4917,Unreliable,126.104,426.309,0.000%
,2008,2008,"Fulton County, IL",17057,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,23,5494,418.639,265.379,628.163,0.001%
,2008,2008,"Fulton County, IL",17057,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,32,4682,683.469,467.493,964.853,0.001%
,2008,2008,"Fulton County, IL",17057,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,71,3311,2144.367,1674.772,2704.819,0.003%
,2008,2008,"Fulton County, IL",17057,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,123,2377,5174.59,4260.099,6089.081,0.005%
,2008,2008,"Fulton County, IL",17057,All other non-drug and non-alcohol causes,O9,85+ years,85+,170,1037,16393.443,13929.096,18857.789,0.007%
,2008,2008,"Gallatin County, IL",17059,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,11,829,Unreliable,662.388,2374.195,0.000%
,2008,2008,"Gallatin County, IL",17059,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,10,648,Unreliable,740.031,2838.025,0.000%
,2008,2008,"Gallatin County, IL",17059,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,26,379,6860.158,4481.261,10051.71,0.001%
,2008,2008,"Gallatin County, IL",17059,All other non-drug and non-alcohol causes,O9,85+ years,85+,31,130,23846.154,16202.269,33847.708,0.001%
,2008,2008,"Greene County, IL",17061,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,10,2175,Unreliable,220.478,845.536,0.000%
,2008,2008,"Greene County, IL",17061,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,21,1675,1253.731,776.085,1916.466,0.001%
,2008,2008,"Greene County, IL",17061,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,30,1205,2489.627,1679.751,3554.091,0.001%
