Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Race,Race Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,% of Total Deaths
,2002,2002,"Lafayette Parish, LA",22055,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,143608,Unreliable,6.368,18.093,Unreliable,6.211,17.645,0.010%
,2002,2002,"St. Bernard Parish, LA",22087,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,61448,Unreliable,8.936,32.03,Unreliable,9.022,32.337,0.007%
,2002,2002,"St. Tammany Parish, LA",22103,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,22,176033,12.498,7.832,18.922,13.141,8.235,19.895,0.013%
,2002,2002,"Cumberland County, ME",23005,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,45,260430,17.279,12.604,23.121,17.153,12.511,22.951,0.027%
,2002,2002,"York County, ME",23031,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,190507,Unreliable,2.882,10.331,Unreliable,2.977,10.669,0.007%
,2002,2002,"Middlesex County, MA",25017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,1293308,Unreliable,0.766,2.105,Unreliable,0.701,1.927,0.010%
,2002,2002,"Calhoun County, MI",26025,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,119255,16.771,10.244,25.901,16.51,10.085,25.498,0.012%
,2002,2002,"Ingham County, MI",26065,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,232497,Unreliable,2.362,8.466,Unreliable,2.505,8.978,0.007%
,2002,2002,"Kalamazoo County, MI",26077,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,208944,Unreliable,2.628,9.42,Unreliable,2.735,9.804,0.007%
,2002,2002,"Kent County, MI",26081,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,508537,Unreliable,1.505,4.619,Unreliable,1.506,4.623,0.008%
,2002,2002,"Macomb County, MI",26099,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,751221,Unreliable,1.318,3.623,Unreliable,1.306,3.59,0.010%
,2002,2002,"Ottawa County, MI",26139,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,235523,Unreliable,2.331,8.357,Unreliable,2.428,8.702,0.007%
,2002,2002,"Wayne County, MI",26163,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,68,871569,7.802,6.059,9.891,8.542,6.634,10.83,0.041%
,2002,2002,"Wayne County, MI",26163,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,76,1097585,6.924,5.456,8.667,6.902,5.438,8.639,0.046%
,2002,2002,"Hennepin County, MN",27053,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,33,925414,3.566,2.455,5.008,3.3,2.271,4.634,0.020%
,2002,2002,"Ramsey County, MN",27123,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,29,405281,7.156,4.792,10.277,6.909,4.627,9.922,0.017%
,2002,2002,"Harrison County, MS",28047,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,29,142889,20.295,13.592,29.148,20.219,13.541,29.037,0.017%
,2002,2002,"Jackson County, MS",28059,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,102031,19.602,11.973,30.274,20.007,12.221,30.9,0.012%
,2002,2002,"Clay County, MO",29047,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,179331,Unreliable,3.458,11.689,Unreliable,3.452,11.669,0.007%
,2002,2002,"Greene County, MO",29077,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,27,233366,11.57,7.625,16.833,11.673,7.692,16.983,0.016%
,2002,2002,"Jackson County, MO",29095,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,47,482478,9.741,7.158,12.954,9.733,7.151,12.942,0.028%
,2002,2002,"Jefferson County, MO",29099,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,198768,Unreliable,2.763,9.902,Unreliable,2.631,9.431,0.007%
,2002,2002,"St. Charles County, MO",29183,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,288603,Unreliable,2.148,7.263,Unreliable,2.196,7.425,0.007%
,2002,2002,"St. Louis County, MO",29189,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,11,208544,Unreliable,2.633,9.438,Unreliable,2.761,9.896,0.007%
,2002,2002,"St. Louis County, MO",29189,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,40,775332,5.159,3.686,7.025,5.332,3.791,7.288,0.024%
,2002,2002,"St. Louis city, MO",29510,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,19,176678,Unreliable,6.475,16.794,Unreliable,7.151,18.549,0.011%
,2002,2002,"St. Louis city, MO",29510,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,151859,13.17,8.045,20.34,12.315,7.522,19.019,0.012%
,2002,2002,"Clark County, NV",32003,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,11,157278,Unreliable,3.491,12.514,Unreliable,3.852,13.806,0.007%
,2002,2002,"Clark County, NV",32003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,147,1236286,11.89,9.968,13.813,11.686,9.79,13.582,0.088%
,2002,2002,"Washoe County, NV",32031,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,28,324344,8.633,5.736,12.477,8.479,5.634,12.255,0.017%
,2002,2002,"Hillsborough County, NH",33011,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,370721,6.474,4.148,9.633,6.268,4.016,9.327,0.014%
,2002,2002,"Merrimack County, NH",33013,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,137565,Unreliable,4.507,15.238,Unreliable,4.815,16.277,0.007%
,2002,2002,"Atlantic County, NJ",34001,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,193269,Unreliable,2.841,10.184,Unreliable,2.723,9.761,0.007%
,2002,2002,"Bergen County, NJ",34003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,39,726270,5.37,3.819,7.341,5.605,3.966,7.693,0.023%
,2002,2002,"Burlington County, NJ",34005,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,22,348093,6.32,3.961,9.569,6.224,3.9,9.423,0.013%
,2002,2002,"Camden County, NJ",34007,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,12,101943,Unreliable,6.082,20.562,Unreliable,6.384,21.582,0.007%
,2002,2002,"Camden County, NJ",34007,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,43,381749,11.264,8.152,15.172,11.448,8.285,15.421,0.026%
,2002,2002,"Essex County, NJ",34013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,75,348592,21.515,16.923,26.969,22.145,17.389,27.801,0.045%
,2002,2002,"Essex County, NJ",34013,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,48,408357,11.754,8.667,15.585,11.748,8.662,15.576,0.029%
,2002,2002,"Gloucester County, NJ",34015,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,33,231416,14.26,9.816,20.026,14.314,9.853,20.102,0.020%
,2002,2002,"Hudson County, NJ",34017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,12,98218,Unreliable,6.313,21.342,Unreliable,6.79,22.953,0.007%
,2002,2002,"Hudson County, NJ",34017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,50,443165,11.282,8.374,14.875,11.056,8.179,14.617,0.030%
,2002,2002,"Mercer County, NJ",34021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,257242,Unreliable,2.975,9.131,Unreliable,2.976,9.133,0.008%
,2002,2002,"Middlesex County, NJ",34023,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,47,559067,8.407,6.177,11.179,8.378,6.156,11.141,0.028%
,2002,2002,"Monmouth County, NJ",34025,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,32,541217,5.913,4.044,8.347,6.491,4.41,9.214,0.019%
,2002,2002,"Morris County, NJ",34027,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,30,426335,7.037,4.748,10.045,7.025,4.705,10.089,0.018%
,2002,2002,"Ocean County, NJ",34029,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,42,507937,8.269,5.959,11.177,9.373,6.726,12.716,0.025%
,2002,2002,"Passaic County, NJ",34031,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,44,390047,11.281,8.197,15.144,11.272,8.19,15.133,0.026%
,2002,2002,"Somerset County, NJ",34035,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,247291,Unreliable,3.698,10.507,Unreliable,3.751,11.053,0.010%
,2002,2002,"Sussex County, NJ",34037,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,143109,Unreliable,4.333,14.647,Unreliable,4.673,15.799,0.007%
,2002,2002,"Union County, NJ",34039,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,13,119608,Unreliable,5.787,18.586,Unreliable,5.672,18.215,0.008%
,2002,2002,"Union County, NJ",34039,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,382009,5.235,3.198,8.086,5.155,3.149,7.962,0.012%
,2002,2002,"Bernalillo County, NM",35001,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,107,513180,20.85,16.9,24.801,20.546,16.643,24.449,0.064%
,2002,2002,"Rio Arriba County, NM",35039,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,34049,Unreliable,33.597,87.141,Unreliable,35.386,91.783,0.011%
,2002,2002,"Santa Fe County, NM",35049,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,125209,Unreliable,9.136,23.697,Unreliable,9.565,24.809,0.011%
,2002,2002,"Valencia County, NM",35061,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,63711,Unreliable,7.527,28.865,Unreliable,7.753,29.734,0.006%
,2002,2002,"Bronx County, NY",36005,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,28,605606,4.623,3.072,6.682,4.897,3.254,7.078,0.017%
,2002,2002,"Bronx County, NY",36005,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,87,673772,12.912,10.342,15.927,14.025,11.218,17.32,0.052%
,2002,2002,"Kings County, NY",36047,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,74,980411,7.548,5.927,9.476,7.842,6.158,9.845,0.044%
,2002,2002,"Kings County, NY",36047,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,109,1259198,8.656,7.031,10.281,9.326,7.565,11.087,0.065%
,2002,2002,"Nassau County, NY",36059,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,1106723,Unreliable,0.895,2.459,Unreliable,0.924,2.54,0.010%
,2002,2002,"New York County, NY",36061,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,32,333574,9.593,6.562,13.543,9.601,6.567,13.554,0.019%
,2002,2002,"New York County, NY",36061,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,115,1043039,11.025,9.01,13.041,9.88,8.031,11.729,0.069%
,2002,2002,"Queens County, NY",36081,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,36,498257,7.225,5.06,10.003,7.284,5.102,10.085,0.022%
,2002,2002,"Queens County, NY",36081,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,91,1236871,7.357,5.924,9.033,7.194,5.785,8.842,0.055%
,2002,2002,"Richmond County, NY",36085,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,35,371467,9.422,6.563,13.104,9.279,6.463,12.904,0.021%
,2002,2002,"Suffolk County, NY",36103,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,26,1289856,2.016,1.317,2.954,2.055,1.342,3.01,0.016%
,2002,2002,"Westchester County, NY",36119,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,734583,Unreliable,0.844,2.854,Unreliable,0.836,2.825,0.007%
,2002,2002,"Buncombe County, NC",37021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,192858,10.37,6.335,16.016,10.572,6.458,16.328,0.012%
,2002,2002,"Burke County, NC",37023,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,79105,Unreliable,8.75,28.102,Unreliable,9.42,30.252,0.008%
,2002,2002,"Davidson County, NC",37057,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,134656,Unreliable,4.078,14.617,Unreliable,4.088,14.654,0.007%
,2002,2002,"Durham County, NC",37063,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,129175,Unreliable,3.712,14.237,Unreliable,3.527,13.528,0.006%
,2002,2002,"Forsyth County, NC",37067,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,224976,10.668,6.835,15.873,10.709,6.862,15.934,0.014%
,2002,2002,"Gaston County, NC",37071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,25,161420,15.488,10.023,22.863,15.478,10.017,22.849,0.015%
,2002,2002,"Guilford County, NC",37081,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,283389,8.469,5.426,12.601,8.32,5.331,12.38,0.014%
,2002,2002,"Haywood County, NC",37087,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,54134,Unreliable,8.858,33.972,Unreliable,10.014,38.403,0.006%
,2002,2002,"Mecklenburg County, NC",37119,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,27,488273,5.53,3.644,8.045,5.344,3.522,7.775,0.016%
,2002,2002,"New Hanover County, NC",37129,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,137252,Unreliable,5.577,17.114,Unreliable,5.535,16.986,0.008%
,2002,2002,"Rowan County, NC",37159,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,109306,Unreliable,9.06,24.901,Unreliable,9.292,25.539,0.010%
,2002,2002,"Wake County, NC",37183,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,505660,Unreliable,1.958,5.383,Unreliable,1.835,5.212,0.010%
,2002,2002,"Butler County, OH",39017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,311343,Unreliable,3.674,9.53,Unreliable,3.756,9.743,0.011%
,2002,2002,"Cuyahoga County, OH",39035,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,31,395274,7.843,5.329,11.132,8.43,5.728,11.966,0.019%
,2002,2002,"Cuyahoga County, OH",39035,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,74,942244,7.854,6.167,9.859,7.936,6.221,9.978,0.044%
,2002,2002,"Franklin County, OH",39049,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,20,217110,9.212,5.627,14.227,10.317,6.212,16.111,0.012%
,2002,2002,"Franklin County, OH",39049,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,63,827827,7.61,5.848,9.737,7.273,5.576,9.323,0.038%
,2002,2002,"Greene County, OH",39057,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,136234,Unreliable,5.081,16.318,Unreliable,5.305,17.038,0.008%
,2002,2002,"Hamilton County, OH",39061,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,15,205562,Unreliable,4.084,12.035,Unreliable,4.536,13.367,0.009%
,2002,2002,"Hamilton County, OH",39061,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,34,608402,5.588,3.87,7.809,5.601,3.879,7.827,0.020%
,2002,2002,"Lake County, OH",39085,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,219206,Unreliable,2.188,8.39,Unreliable,2.023,7.757,0.006%
,2002,2002,"Lorain County, OH",39093,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,256610,Unreliable,2.416,8.169,Unreliable,2.36,7.98,0.007%
,2002,2002,"Lucas County, OH",39095,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,362570,6.619,4.241,9.849,6.594,4.225,9.812,0.014%
,2002,2002,"Mahoning County, OH",39099,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,208745,Unreliable,2.297,8.81,Unreliable,2.628,10.08,0.006%
,2002,2002,"Montgomery County, OH",39113,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,21,115766,18.14,11.229,27.729,19.743,12.221,30.179,0.013%
,2002,2002,"Montgomery County, OH",39113,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,87,426867,20.381,16.324,25.14,20.752,16.599,25.628,0.052%
,2002,2002,"Portage County, OH",39133,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,146768,Unreliable,3.267,12.53,Unreliable,3.155,12.1,0.006%
,2002,2002,"Scioto County, OH",39145,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,75402,Unreliable,9.18,29.482,Unreliable,9.564,30.716,0.008%
,2002,2002,"Summit County, OH",39153,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,49,457701,10.706,7.92,14.153,10.294,7.616,13.61,0.029%
,2002,2002,"Trumbull County, OH",39155,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,202057,9.898,6.046,15.287,9.62,5.876,14.857,0.012%
,2002,2002,"Oklahoma County, OK",40109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,29,513022,5.653,3.786,8.118,5.727,3.836,8.225,0.017%
,2002,2002,"Tulsa County, OK",40143,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,36,455552,7.903,5.535,10.94,7.891,5.526,10.924,0.022%
,2002,2002,"Lane County, OR",41039,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,309647,Unreliable,2.954,8.391,Unreliable,3.165,8.993,0.010%
,2002,2002,"Marion County, OR",41047,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,274723,Unreliable,3.883,10.355,Unreliable,3.996,10.656,0.011%
,2002,2002,"Multnomah County, OR",41051,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,59,575059,10.26,7.81,13.234,9.561,7.26,12.36,0.035%
,2002,2002,"Washington County, OR",41067,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,416676,Unreliable,1.661,5.335,Unreliable,1.548,4.973,0.008%
,2002,2002,"Allegheny County, PA",42003,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,25,165384,15.116,9.783,22.315,16.765,10.85,24.749,0.015%
,2002,2002,"Allegheny County, PA",42003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,102,1071556,9.519,7.672,11.366,9.636,7.75,11.522,0.061%
,2002,2002,"Beaver County, PA",42007,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,166036,Unreliable,5.964,16.393,Unreliable,6.771,18.611,0.010%
,2002,2002,"Berks County, PA",42011,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,356258,6.456,4.093,9.687,6.719,4.259,10.082,0.014%
,2002,2002,"Blair County, PA",42013,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,125029,Unreliable,4.392,15.742,Unreliable,4.735,16.97,0.007%
,2002,2002,"Bucks County, PA",42017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,31,566607,5.471,3.717,7.766,5.464,3.686,7.8,0.019%
,2002,2002,"Butler County, PA",42019,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,173791,Unreliable,4.831,14.236,Unreliable,4.809,14.173,0.009%
,2002,2002,"Cambria County, PA",42021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,144100,Unreliable,3.328,12.762,Unreliable,3.557,13.642,0.006%
,2002,2002,"Chester County, PA",42029,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,406584,Unreliable,2.814,7.298,Unreliable,2.999,7.778,0.011%
,2002,2002,"Delaware County, PA",42045,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,43,439737,9.779,7.077,13.172,10.299,7.422,13.921,0.026%
,2002,2002,"Erie County, PA",42049,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,257983,Unreliable,2.129,7.629,Unreliable,2.199,7.881,0.007%
,2002,2002,"Lackawanna County, PA",42069,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,25,205777,12.149,7.862,17.934,13.531,8.756,19.974,0.015%
,2002,2002,"Lancaster County, PA",42071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,452927,4.416,2.697,6.82,4.496,2.746,6.943,0.012%
,2002,2002,"Lehigh County, PA",42077,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,291719,Unreliable,1.644,6.304,Unreliable,1.682,6.45,0.006%
,2002,2002,"Luzerne County, PA",42079,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,38,305951,12.42,8.789,17.048,13.351,9.4,18.403,0.023%
,2002,2002,"Mercer County, PA",42085,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,112045,Unreliable,5.534,18.708,Unreliable,6.061,20.491,0.007%
,2002,2002,"Montgomery County, PA",42091,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,665393,3.457,2.191,5.187,3.711,2.353,5.569,0.014%
,2002,2002,"Philadelphia County, PA",42101,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,94,684042,13.742,11.105,16.817,14.803,11.963,18.116,0.056%
,2002,2002,"Philadelphia County, PA",42101,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,169,728467,23.199,19.702,26.697,24.068,20.409,27.727,0.101%
,2002,2002,"Schuylkill County, PA",42107,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,144127,Unreliable,3.327,12.76,Unreliable,3.482,13.352,0.006%
,2002,2002,"Washington County, PA",42125,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,194656,Unreliable,5.48,14.614,Unreliable,5.788,15.434,0.011%
,2002,2002,"Westmoreland County, PA",42129,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,356508,6.732,4.313,10.017,7.33,4.647,10.999,0.014%
,2002,2002,"York County, PA",42133,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,367234,Unreliable,1.495,5.36,Unreliable,1.416,5.074,0.007%
,2002,2002,"Aiken County, SC",45003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,105819,Unreliable,5.86,19.809,Unreliable,5.523,18.673,0.007%
,2002,2002,"Anderson County, SC",45007,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,140161,Unreliable,4.424,14.955,Unreliable,4.616,15.606,0.007%
,2002,2002,"Greenville County, SC",45045,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,309767,6.779,4.197,10.363,6.715,4.157,10.264,0.013%
,2002,2002,"Horry County, SC",45051,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,171110,Unreliable,2.803,10.748,Unreliable,2.949,11.308,0.006%
,2002,2002,"Lexington County, SC",45063,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,188307,Unreliable,3.676,11.805,Unreliable,3.613,11.604,0.008%
,2002,2002,"Spartanburg County, SC",45083,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,198756,Unreliable,3.12,10.546,Unreliable,3.1,10.48,0.007%
,2002,2002,"Davidson County, TN",47037,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,40,399354,10.016,7.156,13.639,9.596,6.855,13.066,0.024%
,2002,2002,"Knox County, TN",47093,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,37,347135,10.659,7.505,14.692,10.618,7.476,14.636,0.022%
,2002,2002,"Sevier County, TN",47155,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,73587,Unreliable,6.517,24.991,Unreliable,6.432,24.666,0.006%
,2002,2002,"Shelby County, TN",47157,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,17,453361,Unreliable,2.184,6.004,Unreliable,2.41,6.848,0.010%
,2002,2002,"Shelby County, TN",47157,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,428707,4.898,3.032,7.488,4.897,3.031,7.485,0.013%
,2002,2002,"Bexar County, TX",48029,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,67,1287847,5.202,4.032,6.607,5.267,4.073,6.701,0.040%
,2002,2002,"Brazoria County, TX",48039,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,221924,Unreliable,4.462,12.265,Unreliable,4.373,12.02,0.010%
,2002,2002,"Collin County, TX",48085,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,476640,Unreliable,1.006,3.858,Unreliable,1.038,3.983,0.006%
,2002,2002,"Dallas County, TX",48113,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,37,480605,7.699,5.421,10.612,8.699,6.059,12.098,0.022%
,2002,2002,"Dallas County, TX",48113,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,109,1646079,6.622,5.379,7.865,6.675,5.406,7.945,0.065%
,2002,2002,"Denton County, TX",48121,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,26,425490,6.111,3.992,8.953,5.498,3.591,8.056,0.016%
,2002,2002,"Ector County, TX",48135,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,113851,Unreliable,8.698,23.907,Unreliable,8.977,24.673,0.010%
,2002,2002,"El Paso County, TX",48141,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,45,656972,6.85,4.996,9.165,7.314,5.335,9.787,0.027%
,2002,2002,"Galveston County, TX",48167,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,27,211026,12.795,8.432,18.616,12.454,8.208,18.12,0.016%
,2002,2002,"Harris County, TX",48201,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,43,671893,6.4,4.632,8.621,6.982,4.988,9.508,0.026%
,2002,2002,"Harris County, TX",48201,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,195,2631942,7.409,6.369,8.449,7.287,6.257,8.317,0.117%
,2002,2002,"Hidalgo County, TX",48215,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,598346,Unreliable,1.279,3.926,Unreliable,1.469,4.509,0.008%
,2002,2002,"Jefferson County, TX",48245,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,154358,Unreliable,5.439,16.028,Unreliable,5.47,16.12,0.009%
,2002,2002,"Lubbock County, TX",48303,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,223098,Unreliable,3.103,9.964,Unreliable,3.409,10.948,0.008%
